ISD,0.000469,0.000923,0.00138,0.001844333,0.00232,0.002811,0.003323667,0.003869,0.004472667,0.005093667,0.005700667,0.006306667,0.006913,0.007509667,0.008101667,0.008694667,0.009281333,0.00984,0.010379,0.010878667,0.011375333,0.012263667,0.013124667,0.013945333,0.014735,0.015492,0.016153333,0.016706667,0.017341333,0.018024,0.018686667,0.019348667,0.020013333,0.020673,0.02135,0.022019,0.022688333,0.023357,0.024025333,0.024692667,0.025358667,0.026023333,0.026687667,0.027354333,0.028022333,0.02869,0.029357667,0.030025,0.030692,0.031358667,0.032025,0.032690667,0.033357667,0.034024333,0.034691333,0.035358333,0.036025333,0.036693,0.037360667,0.038028333,0.038696,0.039363667,0.040031,0.040698667,0.041366,0.042033333,0.042701333,0.043369667,0.044039667,0.044704667,0.045370667,0.046036,0.046701333,0.047366333,0.048030667,0.048695,0.049358667,0.050022,0.050686333,0.05135,0.052012333,0.052671333,0.053336,0.053999,0.054662333,0.055325333,0.055988667,0.056652333,0.057315667,0.057979,0.058642,0.059305333,0.059968333,0.060632,0.061295,0.061956333,0.062615667,0.063274,0.063939333,0.064605
Sd [m],0.003282353,0.006419608,0.009556863,0.012694118,0.015831373,0.018968627,0.022105882,0.025243137,0.028380392,0.031517647,0.034654902,0.037792157,0.040929412,0.044066667,0.047203922,0.050341176,0.053478431,0.056615686,0.059752941,0.062890196,0.066027451,0.069164706,0.072301961,0.075439216,0.078576471,0.081713725,0.08485098,0.087988235,0.09112549,0.094262745,0.0974,0.100537255,0.10367451,0.106811765,0.10994902,0.113086275,0.116223529,0.119360784,0.122498039,0.125635294,0.128772549,0.131909804,0.135047059,0.138184314,0.141321569,0.144458824,0.147596078,0.150733333,0.153870588,0.157007843,0.160145098,0.163282353,0.166419608,0.169556863,0.172694118,0.175831373,0.178968627,0.182105882,0.185243137,0.188380392,0.191517647,0.194654902,0.197792157,0.200929412,0.204066667,0.207203922,0.210341176,0.213478431,0.216615686,0.219752941,0.222890196,0.226027451,0.229164706,0.232301961,0.235439216,0.238576471,0.241713725,0.24485098,0.247988235,0.25112549,0.254262745,0.2574,0.260537255,0.26367451,0.266811765,0.26994902,0.273086275,0.276223529,0.279360784,0.282498039,0.285635294,0.288772549,0.291909804,0.295047059,0.298184314,0.301321569,0.304458824,0.307596078,0.310733333,0.313870588
