2.435419999999999946e-02
4.874010000000000148e-02
2.090229999999999866e-02
2.978950000000000001e-02
2.948610000000000120e-02
7.918930000000000023e-04
1.375140000000000043e-02
2.187839999999999924e-03
1.711669999999999858e-02
1.659650000000000014e-02
1.784199999999999892e-03
1.396550000000000048e-02
7.321159999999999951e-04
2.951789999999999969e-02
2.947139999999999829e-02
3.766800000000000009e-02
7.022440000000000626e-02
4.731570000000000220e-02
5.202770000000000311e-02
5.503159999999999996e-02
3.046120000000000078e-02
2.177110000000000156e-02
1.945700000000000077e-03
1.898899999999999894e-02
8.534480000000000321e-04
1.606629999999999864e-02
2.228120000000000100e-02
1.967489999999999864e-02
1.491789999999999956e-02
9.628570000000000141e-04
2.123039999999999997e-02
1.762979999999999929e-03
3.045660000000000034e-02
2.842070000000000013e-02
3.253099999999999742e-02
4.393369999999999914e-02
3.414869999999999711e-02
3.204989999999999922e-02
3.583979999999999805e-02
3.502519999999999939e-02
2.038119999999999862e-02
1.113620000000000061e-03
1.355929999999999983e-02
1.852069999999999932e-03
1.524059999999999998e-02
9.100080000000000191e-04
8.606599999999999624e-04
1.389050000000000007e-02
1.545839999999999931e-03
1.774229999999999904e-02
8.551789999999999652e-04
4.172259999999999858e-02
2.092329999999999884e-02
4.703550000000000092e-02
4.101029999999999953e-02
5.962289999999999951e-02
4.167810000000000265e-02
7.095150000000000068e-02
2.489140000000000102e-02
3.322800000000000059e-02
3.369250000000000023e-02
1.329490000000000012e-02
1.810219999999999971e-03
1.743549999999999961e-02
1.964350000000000124e-03
1.581460000000000027e-03
2.486199999999999868e-02
1.885689999999999979e-03
1.388879999999999976e-02
3.065959999999999866e-02
4.676860000000000045e-02
3.138029999999999986e-02
2.781449999999999895e-02
5.022429999999999950e-02
1.124850000000000017e-01
9.424509999999999832e-02
6.596739999999999549e-02
5.816749999999999698e-02
8.384330000000000602e-03
7.630600000000000403e-03
1.698800000000000093e-03
1.216530000000000042e-02
3.781280000000000144e-03
1.602030000000000121e-02
4.052059999999999690e-03
1.093749999999999931e-02
2.476669999999999983e-01
6.384260000000000490e-01
1.033899999999999923e-02
3.546450000000000036e-03
1.631010000000000099e-02
2.991830000000000010e-03
1.041959999999999935e-02
1.527280000000000000e-03
7.606439999999999903e-03
8.238719999999999724e-03
5.234500000000000264e-02
3.936180000000000234e-02
5.711970000000000242e-02
2.554509999999999836e-01
4.604710000000000053e-02
4.041270000000000140e-01
