1.440269999999999918e-02,2.535569999999999838e-02,1.724670000000000022e-02,2.189199999999999827e-02,1.978919999999999985e-02,1.372310000000000023e-02,1.543740000000000043e-02,1.604970000000000008e-02,1.806510000000000060e-02,2.164699999999999958e-02,2.215920000000000042e-02,1.503009999999999936e-02,2.066399999999999834e-02,2.069369999999999890e-02,1.791790000000000049e-02,2.322739999999999874e-02,1.481969999999999989e-02,2.094570000000000112e-02,1.833159999999999998e-02,2.203810000000000144e-02,1.914389999999999842e-02,1.966350000000000042e-02,1.976100000000000079e-02,1.691190000000000054e-02,1.864800000000000138e-02,1.943519999999999970e-02,1.992290000000000033e-02,1.825389999999999999e-02,1.365859999999999991e-02,1.975789999999999838e-02,1.877099999999999949e-02,1.395740000000000001e-02,1.673900000000000041e-02,1.895619999999999944e-02,2.474039999999999920e-02,2.028179999999999913e-02,1.494279999999999914e-02,1.338540000000000042e-02,1.791270000000000015e-02,2.167020000000000057e-02,1.588720000000000063e-02,2.074720000000000036e-02,1.931379999999999902e-02,1.653079999999999827e-02,2.254079999999999973e-02,1.758130000000000109e-02,2.305959999999999954e-02,2.400330000000000172e-02,1.968649999999999914e-02,2.007909999999999903e-02,1.823100000000000068e-02,1.638850000000000029e-02,1.972840000000000010e-02,2.076230000000000089e-02,1.836170000000000163e-02,1.817030000000000034e-02,2.451199999999999907e-02,2.437759999999999927e-02,1.737479999999999927e-02,2.475600000000000023e-02,1.859310000000000129e-02,2.142600000000000060e-02,2.713749999999999843e-02,1.809169999999999875e-02,2.089059999999999875e-02,2.156200000000000130e-02,2.020689999999999986e-02,1.881640000000000049e-02,2.193209999999999951e-02,1.485790000000000027e-02,2.108979999999999883e-02,1.685350000000000042e-02,2.180709999999999940e-02,1.575889999999999930e-02,1.941379999999999842e-02,2.069520000000000040e-02,1.985939999999999928e-02,1.890210000000000154e-02,2.020419999999999855e-02,1.457250000000000038e-02,1.430440000000000010e-02,2.562559999999999838e-02,1.696929999999999966e-02,2.175200000000000050e-02,2.005830000000000113e-02,1.920730000000000007e-02,2.036030000000000131e-02,2.119980000000000128e-02,2.382799999999999849e-02,1.992139999999999883e-02,1.974590000000000026e-02,2.138929999999999998e-02,1.511690000000000082e-02,2.137870000000000048e-02,1.242829999999999976e-02,1.669369999999999882e-02,2.026719999999999910e-02,2.157629999999999965e-02,3.072079999999999950e-02,1.621999999999999831e-02
1.322839999999999953e-02,3.042459999999999956e-02,2.393220000000000069e-02,2.480869999999999950e-02,1.692839999999999970e-02,1.567309999999999884e-02,3.161400000000000321e-02,1.522579999999999940e-02,2.886779999999999902e-02,3.059989999999999932e-02,2.469069999999999945e-02,9.033849999999999519e-03,2.968579999999999830e-02,2.288719999999999991e-02,2.830759999999999874e-02,2.351390000000000077e-02,1.204200000000000062e-02,2.174030000000000060e-02,1.898949999999999944e-02,2.627339999999999884e-02,2.120110000000000050e-02,2.290359999999999965e-02,3.359449999999999936e-02,4.396100000000000008e-02,2.848370000000000068e-02,2.663509999999999836e-02,2.153959999999999902e-02,2.391949999999999979e-02,1.500770000000000055e-02,3.129189999999999749e-02,1.946260000000000004e-02,1.389920000000000044e-02,4.296069999999999750e-02,1.929200000000000012e-02,2.504330000000000098e-02,2.695039999999999936e-02,1.107939999999999967e-02,1.839340000000000072e-02,2.572309999999999874e-02,2.399830000000000019e-02,1.230850000000000000e-02,2.626639999999999878e-02,2.408959999999999921e-02,2.614170000000000035e-02,3.020569999999999852e-02,2.144870000000000110e-02,2.774880000000000055e-02,2.825849999999999890e-02,2.674570000000000072e-02,2.699350000000000013e-02,2.379440000000000027e-02,1.817370000000000096e-02,2.478690000000000060e-02,2.462730000000000127e-02,1.845219999999999846e-02,3.832599999999999896e-02,2.699489999999999876e-02,2.814159999999999925e-02,1.936279999999999946e-02,2.688039999999999874e-02,2.575469999999999843e-02,2.921150000000000135e-02,2.811100000000000057e-02,2.568869999999999834e-02,2.291239999999999943e-02,2.288449999999999859e-02,2.900200000000000000e-02,2.939359999999999890e-02,2.778409999999999908e-02,1.200320000000000033e-02,2.856449999999999961e-02,2.384400000000000061e-02,3.349529999999999869e-02,1.367460000000000030e-02,3.328380000000000227e-02,2.648920000000000094e-02,1.945590000000000167e-02,3.416149999999999742e-02,2.964440000000000131e-02,1.393329999999999916e-02,1.377439999999999914e-02,2.676200000000000107e-02,4.118120000000000114e-02,2.272240000000000024e-02,3.103279999999999927e-02,3.066899999999999835e-02,2.684900000000000134e-02,2.238719999999999946e-02,2.972959999999999839e-02,2.303409999999999833e-02,1.748320000000000082e-02,3.268340000000000134e-02,1.502670000000000047e-02,2.492839999999999986e-02,1.341589999999999970e-02,2.190800000000000039e-02,2.208560000000000037e-02,1.954610000000000028e-02,2.977849999999999941e-02,1.391129999999999971e-02
1.600510000000000084e-03,1.974650000000000103e-03,2.042640000000000081e-03,1.987029999999999873e-03,1.658619999999999973e-03,1.633490000000000029e-03,2.152520000000000214e-03,1.530410000000000060e-03,2.045149999999999919e-03,1.990899999999999875e-03,2.091860000000000074e-03,1.543450000000000030e-03,1.938220000000000047e-03,1.617069999999999966e-03,2.178300000000000201e-03,1.922089999999999996e-03,1.490650000000000048e-03,1.670889999999999962e-03,1.431970000000000074e-03,1.378019999999999983e-03,1.425859999999999931e-03,1.669579999999999936e-03,2.046580000000000100e-03,3.200240000000000029e-03,2.096600000000000113e-03,2.151549999999999904e-03,1.599050000000000081e-03,1.733329999999999940e-03,1.561419999999999995e-03,2.006829999999999812e-03,1.666640000000000049e-03,1.558769999999999904e-03,3.208830000000000189e-03,1.331380000000000063e-03,2.130770000000000147e-03,1.903780000000000099e-03,1.504480000000000097e-03,1.621370000000000016e-03,2.141140000000000144e-03,1.376840000000000052e-03,1.583280000000000061e-03,1.886110000000000087e-03,1.736679999999999995e-03,1.861550000000000010e-03,1.955360000000000171e-03,2.120250000000000173e-03,1.860340000000000040e-03,2.135919999999999919e-03,2.226539999999999943e-03,1.835400000000000052e-03,2.215040000000000151e-03,1.422789999999999949e-03,2.081519999999999898e-03,1.943840000000000064e-03,1.423130000000000098e-03,2.548560000000000061e-03,2.203769999999999861e-03,2.254470000000000172e-03,1.362710000000000050e-03,1.783590000000000045e-03,2.090059999999999921e-03,1.921310000000000075e-03,2.245510000000000041e-03,2.077809999999999813e-03,1.579260000000000082e-03,2.192229999999999873e-03,2.092860000000000206e-03,2.109970000000000075e-03,1.878480000000000080e-03,1.481010000000000052e-03,2.011300000000000154e-03,1.822980000000000086e-03,2.323140000000000014e-03,1.609130000000000065e-03,2.039510000000000021e-03,2.050580000000000198e-03,1.362060000000000007e-03,2.125870000000000190e-03,2.051610000000000152e-03,1.619709999999999900e-03,1.513159999999999939e-03,2.218939999999999975e-03,3.176609999999999850e-03,1.890729999999999971e-03,2.006690000000000210e-03,2.107299999999999885e-03,1.863999999999999988e-03,1.850759999999999905e-03,1.966380000000000211e-03,1.810090000000000093e-03,1.302959999999999926e-03,2.057129999999999896e-03,1.606269999999999920e-03,2.057550000000000004e-03,1.595410000000000014e-03,1.409869999999999917e-03,1.839439999999999912e-03,1.640979999999999999e-03,2.439639999999999864e-03,1.661300000000000103e-03
6.841859999999999956e-03,6.775380000000000118e-03,7.418939999999999736e-03,8.874419999999999184e-03,6.775309999999999666e-03,6.703609999999999604e-03,9.279910000000000589e-03,6.979560000000000104e-03,1.289859999999999965e-02,8.794869999999999771e-03,8.566199999999999509e-03,9.039240000000000469e-03,8.657959999999999268e-03,8.279869999999999938e-03,9.614460000000000020e-03,7.581039999999999827e-03,9.291030000000000469e-03,8.123399999999999371e-03,6.856369999999999652e-03,1.009200000000000028e-02,7.757919999999999747e-03,8.616139999999999563e-03,7.196239999999999581e-03,1.243089999999999994e-02,1.281269999999999978e-02,1.422870000000000038e-02,8.460109999999999852e-03,1.073900000000000028e-02,6.943760000000000210e-03,8.865939999999999238e-03,9.680170000000000094e-03,6.289730000000000321e-03,1.310359999999999997e-02,7.718749999999999917e-03,8.144969999999999641e-03,7.060030000000000125e-03,9.164479999999999155e-03,8.047199999999999145e-03,1.262130000000000023e-02,7.977079999999999241e-03,8.407839999999999758e-03,7.430830000000000247e-03,1.076500000000000026e-02,9.516629999999999881e-03,7.526269999999999835e-03,8.334779999999999966e-03,7.062620000000000356e-03,1.224100000000000014e-02,8.880280000000000812e-03,6.747659999999999943e-03,8.442540000000000114e-03,6.907139999999999981e-03,8.336450000000000457e-03,7.686779999999999828e-03,6.886680000000000058e-03,1.313489999999999970e-02,1.157329999999999991e-02,1.265950000000000061e-02,7.487019999999999613e-03,7.222049999999999824e-03,7.772259999999999586e-03,8.640979999999999495e-03,1.036089999999999928e-02,1.244699999999999973e-02,1.092390000000000028e-02,8.588399999999999507e-03,8.286389999999999381e-03,7.874280000000000862e-03,7.072199999999999841e-03,8.057460000000000663e-03,7.737339999999999669e-03,1.042640000000000060e-02,1.032300000000000058e-02,7.249610000000000082e-03,7.126160000000000307e-03,8.057389999999999344e-03,7.113340000000000114e-03,7.809670000000000327e-03,8.782689999999999247e-03,6.692209999999999652e-03,6.977770000000000326e-03,1.475770000000000033e-02,1.294660000000000082e-02,8.483370000000000494e-03,8.770919999999999758e-03,6.856919999999999855e-03,9.967079999999999690e-03,7.779639999999999993e-03,8.754329999999999404e-03,6.909959999999999714e-03,7.314610000000000035e-03,7.782029999999999677e-03,6.037260000000000022e-03,8.176610000000000822e-03,6.782250000000000084e-03,8.912339999999999499e-03,7.015890000000000321e-03,9.123229999999999534e-03,7.692880000000000031e-03,6.295339999999999964e-03
6.597190000000000172e-03,9.421830000000000829e-03,9.281080000000000579e-03,1.042369999999999929e-02,1.079749999999999981e-02,8.263239999999999821e-03,8.415080000000000129e-03,7.706379999999999654e-03,1.223909999999999929e-02,1.827089999999999964e-02,1.114700000000000066e-02,5.897040000000000094e-03,9.918329999999999508e-03,7.417879999999999960e-03,8.287020000000000844e-03,1.575690000000000077e-02,6.714849999999999638e-03,8.425759999999999153e-03,6.658100000000000129e-03,1.639310000000000073e-02,6.464759999999999951e-03,8.108040000000000386e-03,8.801990000000000855e-03,6.431820000000000419e-03,1.195680000000000007e-02,1.049169999999999964e-02,9.178010000000000335e-03,1.078770000000000076e-02,7.555769999999999847e-03,1.523659999999999945e-02,1.085099999999999953e-02,6.563829999999999665e-03,6.668590000000000281e-03,6.615890000000000139e-03,1.011899999999999952e-02,9.724079999999999530e-03,5.317839999999999893e-03,1.016899999999999922e-02,1.219079999999999990e-02,1.064179999999999987e-02,7.642880000000000333e-03,9.731959999999999569e-03,1.039389999999999932e-02,8.741769999999999402e-03,1.062139999999999959e-02,9.810249999999999526e-03,8.854509999999999464e-03,9.295239999999999753e-03,8.128160000000000593e-03,8.862540000000000348e-03,9.529779999999999848e-03,6.904460000000000285e-03,1.036909999999999915e-02,9.977730000000000626e-03,6.465270000000000392e-03,6.999509999999999586e-03,8.566850000000000853e-03,8.093289999999999512e-03,6.684700000000000017e-03,8.535440000000000041e-03,9.461419999999999900e-03,9.806979999999999864e-03,8.247040000000000620e-03,1.238769999999999975e-02,1.304149999999999927e-02,1.195210000000000022e-02,1.059539999999999961e-02,9.580889999999999893e-03,8.962390000000000634e-03,7.157099999999999573e-03,1.025730000000000045e-02,1.348509999999999986e-02,7.976209999999999203e-03,7.795329999999999621e-03,8.022949999999999179e-03,1.071940000000000046e-02,6.369750000000000412e-03,8.132620000000000127e-03,7.690909999999999587e-03,8.112299999999999373e-03,7.034750000000000204e-03,7.944369999999999210e-03,6.556430000000000244e-03,9.592500000000000332e-03,9.571410000000000681e-03,8.265990000000000837e-03,9.270310000000000356e-03,9.504620000000000082e-03,9.400079999999999894e-03,8.867840000000000097e-03,6.518460000000000226e-03,1.069990000000000004e-02,7.073969999999999737e-03,1.164500000000000084e-02,7.854550000000000073e-03,1.006969999999999914e-02,8.622899999999999315e-03,1.141559999999999971e-02,9.657950000000000215e-03,7.435299999999999722e-03
8.603639999999999205e-03,8.203840000000000438e-03,1.489449999999999975e-02,8.431620000000000781e-03,1.085520000000000061e-02,1.036929999999999970e-02,1.454339999999999973e-02,9.531080000000000801e-03,1.225949999999999956e-02,8.301509999999999792e-03,8.099159999999999346e-03,1.094789999999999999e-02,8.669079999999999148e-03,9.183490000000000750e-03,8.015519999999999937e-03,8.541939999999999603e-03,1.032489999999999970e-02,9.194940000000000405e-03,9.239290000000000697e-03,9.391570000000000126e-03,9.455949999999999425e-03,8.669919999999999363e-03,8.538759999999999406e-03,2.280259999999999926e-02,1.435580000000000016e-02,1.495969999999999939e-02,9.727460000000000273e-03,1.114599999999999966e-02,9.654690000000000494e-03,8.199390000000000844e-03,1.103190000000000073e-02,8.393019999999999300e-03,2.247350000000000042e-02,9.492350000000000093e-03,8.427620000000000250e-03,8.774179999999999480e-03,1.112699999999999974e-02,9.602569999999999509e-03,1.378549999999999914e-02,9.872239999999999141e-03,9.271750000000000477e-03,8.575640000000000693e-03,9.498639999999999167e-03,8.481850000000000847e-03,8.549529999999999630e-03,8.807759999999999548e-03,8.699619999999999923e-03,1.339360000000000030e-02,9.958059999999999481e-03,8.959170000000000675e-03,9.268500000000000696e-03,9.284040000000000348e-03,8.403910000000000546e-03,8.371639999999999637e-03,9.137940000000000645e-03,1.929869999999999849e-02,1.441719999999999981e-02,1.590280000000000166e-02,9.005630000000000579e-03,8.632719999999999977e-03,8.543510000000000687e-03,1.329520000000000007e-02,1.253459999999999991e-02,1.471699999999999918e-02,1.230859999999999940e-02,8.045570000000000152e-03,8.343120000000000744e-03,8.064329999999999762e-03,8.698759999999999826e-03,8.985589999999999897e-03,8.236109999999999612e-03,1.157380000000000041e-02,1.971159999999999926e-02,9.352229999999999571e-03,8.144919999999999938e-03,9.659950000000000481e-03,9.082979999999999179e-03,8.781789999999999388e-03,8.493169999999999539e-03,8.843109999999999513e-03,8.507119999999999960e-03,1.611320000000000113e-02,2.192559999999999995e-02,8.695339999999999320e-03,8.232889999999999653e-03,8.692329999999999848e-03,1.271760000000000078e-02,8.580340000000000536e-03,8.506839999999999888e-03,9.049889999999999671e-03,9.249659999999999827e-03,8.250089999999999854e-03,8.962150000000000324e-03,9.211149999999999546e-03,8.839160000000000419e-03,9.669610000000000358e-03,8.210189999999999155e-03,1.016320000000000071e-02,1.547409999999999931e-02,9.061599999999999516e-03
2.555979999999999797e-03,1.780179999999999913e-03,1.776570000000000102e-03,1.811490000000000019e-03,2.435350000000000188e-03,2.463519999999999859e-03,1.616199999999999928e-03,2.250690000000000069e-03,1.695029999999999931e-03,1.782560000000000091e-03,1.633619999999999907e-03,3.657749999999999977e-03,1.768409999999999991e-03,1.942530000000000038e-03,1.618620000000000085e-03,1.802659999999999983e-03,2.673539999999999858e-03,1.915679999999999900e-03,2.204150000000000206e-03,1.992770000000000045e-03,2.000379999999999953e-03,1.928140000000000062e-03,1.675730000000000058e-03,1.633399999999999913e-03,1.668510000000000002e-03,1.610480000000000071e-03,1.946449999999999960e-03,1.886139999999999909e-03,2.399409999999999824e-03,1.760740000000000005e-03,2.502129999999999979e-03,2.575029999999999854e-03,1.642390000000000082e-03,2.033890000000000003e-03,1.635500000000000018e-03,1.828839999999999980e-03,3.060289999999999799e-03,2.294039999999999795e-03,1.614720000000000044e-03,1.998419999999999884e-03,2.573240000000000076e-03,1.841589999999999937e-03,1.906010000000000083e-03,1.828629999999999926e-03,1.772010000000000078e-03,1.625479999999999894e-03,1.853449999999999976e-03,1.604989999999999932e-03,1.632489999999999896e-03,1.867809999999999913e-03,1.592960000000000036e-03,2.189529999999999862e-03,1.679160000000000071e-03,1.744700000000000070e-03,2.098539999999999867e-03,1.658369999999999940e-03,1.620099999999999969e-03,1.642210000000000067e-03,2.036449999999999979e-03,1.875920000000000105e-03,1.666989999999999921e-03,1.912370000000000042e-03,1.640790000000000044e-03,1.650879999999999969e-03,2.167790000000000168e-03,1.727030000000000058e-03,1.683519999999999982e-03,1.630850000000000095e-03,1.846980000000000019e-03,2.751509999999999980e-03,1.740460000000000097e-03,1.880579999999999969e-03,1.654019999999999969e-03,2.483829999999999805e-03,1.712259999999999954e-03,1.713590000000000078e-03,2.068299999999999913e-03,1.597550000000000098e-03,1.655709999999999908e-03,2.490909999999999826e-03,2.590040000000000051e-03,1.622430000000000009e-03,1.647809999999999987e-03,1.829410000000000064e-03,1.800860000000000048e-03,1.672520000000000040e-03,1.875579999999999956e-03,1.857659999999999910e-03,1.783349999999999953e-03,1.877339999999999912e-03,2.029560000000000131e-03,1.700080000000000081e-03,2.424659999999999923e-03,1.688119999999999985e-03,2.528809999999999825e-03,2.013430000000000081e-03,1.884229999999999976e-03,2.173510000000000025e-03,1.759699999999999893e-03,2.437939999999999986e-03
2.546920000000000087e-02,4.499650000000000177e-02,3.042239999999999875e-02,3.303829999999999961e-02,3.233690000000000175e-02,2.570149999999999865e-02,2.892849999999999935e-02,2.970889999999999989e-02,2.553129999999999983e-02,4.283019999999999883e-02,3.396269999999999845e-02,2.267169999999999949e-02,4.403119999999999951e-02,3.320499999999999841e-02,3.788579999999999726e-02,3.245429999999999843e-02,2.342309999999999878e-02,4.095569999999999766e-02,3.115590000000000026e-02,3.890380000000000227e-02,3.636600000000000249e-02,4.207290000000000335e-02,4.668350000000000277e-02,3.324699999999999878e-02,3.176260000000000194e-02,4.395280000000000020e-02,3.589769999999999767e-02,3.139940000000000092e-02,2.382849999999999899e-02,4.591510000000000036e-02,3.078519999999999868e-02,2.732329999999999828e-02,3.417479999999999823e-02,3.437790000000000290e-02,4.838030000000000108e-02,4.483580000000000204e-02,2.305569999999999842e-02,3.278740000000000127e-02,4.228980000000000239e-02,3.962389999999999662e-02,2.648850000000000163e-02,4.410209999999999825e-02,3.160960000000000159e-02,3.249280000000000224e-02,4.468110000000000137e-02,3.947810000000000208e-02,4.567969999999999670e-02,4.200419999999999848e-02,4.126420000000000088e-02,4.159770000000000134e-02,4.867900000000000005e-02,3.194419999999999898e-02,3.687859999999999749e-02,3.903329999999999994e-02,3.482389999999999791e-02,3.263049999999999978e-02,4.690149999999999875e-02,4.739199999999999663e-02,3.569699999999999956e-02,4.252870000000000261e-02,3.871549999999999991e-02,3.804980000000000168e-02,5.054750000000000215e-02,4.081100000000000005e-02,3.508710000000000301e-02,3.722550000000000164e-02,3.732719999999999788e-02,4.947900000000000215e-02,4.554629999999999790e-02,2.582009999999999861e-02,4.712870000000000253e-02,3.110910000000000064e-02,4.617199999999999777e-02,2.721089999999999967e-02,4.411120000000000319e-02,3.307990000000000236e-02,3.289290000000000269e-02,4.562440000000000245e-02,3.863840000000000330e-02,2.446639999999999926e-02,2.546970000000000137e-02,4.273699999999999721e-02,3.474979999999999736e-02,3.237829999999999875e-02,4.507309999999999789e-02,4.413580000000000281e-02,2.794819999999999943e-02,3.457489999999999869e-02,4.439490000000000103e-02,4.254259999999999986e-02,2.776299999999999948e-02,4.884959999999999997e-02,2.860940000000000011e-02,3.417800000000000005e-02,2.255460000000000104e-02,2.915550000000000086e-02,4.221380000000000271e-02,3.441550000000000165e-02,3.177019999999999844e-02,2.917089999999999961e-02
4.960049999999999702e-03,1.313339999999999994e-02,1.859430000000000111e-02,1.356760000000000084e-02,5.945719999999999825e-03,5.459369999999999848e-03,1.568119999999999931e-02,6.288679999999999617e-03,1.558020000000000065e-02,1.882719999999999880e-02,1.430949999999999930e-02,5.123370000000000354e-03,1.369289999999999917e-02,8.018229999999999455e-03,1.385370000000000004e-02,1.280230000000000083e-02,5.589150000000000194e-03,8.706689999999999569e-03,6.680069999999999758e-03,1.502069999999999968e-02,7.404860000000000088e-03,8.530170000000000113e-03,1.452379999999999990e-02,1.879530000000000090e-02,1.717549999999999980e-02,1.704100000000000059e-02,9.251679999999999973e-03,1.584910000000000138e-02,6.234370000000000363e-03,1.875639999999999946e-02,6.604719999999999688e-03,5.584800000000000007e-03,2.403769999999999865e-02,6.429110000000000033e-03,1.279409999999999922e-02,1.114410000000000053e-02,5.183970000000000418e-03,9.947559999999999389e-03,1.378399999999999938e-02,1.008829999999999970e-02,5.331859999999999898e-03,1.194180000000000068e-02,1.652309999999999890e-02,1.309259999999999938e-02,1.318659999999999971e-02,1.418310000000000057e-02,1.143300000000000045e-02,1.470839999999999995e-02,1.328269999999999972e-02,1.109740000000000032e-02,1.448349999999999985e-02,6.499450000000000366e-03,1.442109999999999920e-02,1.165150000000000040e-02,6.279289999999999872e-03,2.046210000000000043e-02,1.584079999999999863e-02,1.941570000000000101e-02,6.676230000000000012e-03,1.174060000000000034e-02,1.358550000000000035e-02,1.149529999999999996e-02,1.788179999999999978e-02,1.424210000000000059e-02,1.178350000000000057e-02,1.793010000000000090e-02,1.462259999999999949e-02,1.212930000000000084e-02,1.157520000000000077e-02,5.216410000000000317e-03,1.377899999999999958e-02,1.502820000000000024e-02,2.230769999999999975e-02,5.875899999999999873e-03,1.391279999999999947e-02,1.357490000000000085e-02,7.076129999999999920e-03,1.290430000000000049e-02,1.332649999999999980e-02,5.607860000000000102e-03,4.877699999999999571e-03,1.853250000000000036e-02,1.876809999999999937e-02,1.201559999999999954e-02,1.384920000000000075e-02,1.463650000000000020e-02,1.704280000000000031e-02,1.007940000000000051e-02,1.278379999999999968e-02,1.069799999999999918e-02,6.064410000000000113e-03,1.445959999999999954e-02,6.115810000000000170e-03,1.219190000000000031e-02,5.492259999999999677e-03,1.466609999999999962e-02,1.044649999999999919e-02,1.184930000000000011e-02,1.316759999999999979e-02,5.955939999999999845e-03
4.159590000000000336e-03,7.856490000000000695e-03,9.114590000000000539e-03,8.723269999999999982e-03,5.807200000000000209e-03,4.638390000000000048e-03,1.030790000000000005e-02,5.805440000000000253e-03,1.529100000000000077e-02,8.029440000000000535e-03,8.891319999999999432e-03,4.594240000000000303e-03,8.270090000000000774e-03,6.333280000000000159e-03,7.868309999999999887e-03,1.073589999999999961e-02,4.711380000000000255e-03,7.710329999999999614e-03,5.832760000000000201e-03,8.854100000000000165e-03,6.400440000000000296e-03,7.533319999999999600e-03,8.163359999999999714e-03,2.157090000000000049e-02,8.758840000000000375e-03,1.504149999999999932e-02,6.835850000000000086e-03,1.000619999999999982e-02,5.274250000000000292e-03,8.179290000000000518e-03,5.998780000000000431e-03,4.163049999999999737e-03,2.225629999999999969e-02,6.707030000000000110e-03,7.949380000000000682e-03,8.546649999999999386e-03,4.481210000000000228e-03,9.179980000000000778e-03,1.265870000000000016e-02,8.228159999999999988e-03,4.012990000000000133e-03,8.986070000000000516e-03,1.068269999999999983e-02,9.806020000000000361e-03,8.796089999999999465e-03,8.175840000000000191e-03,8.369669999999999194e-03,1.062549999999999953e-02,8.274000000000000105e-03,8.609270000000000464e-03,8.194349999999999551e-03,5.974349999999999800e-03,8.942530000000000617e-03,8.689010000000000483e-03,5.900999999999999995e-03,2.048950000000000077e-02,1.451389999999999972e-02,1.757799999999999987e-02,6.461129999999999825e-03,7.268619999999999942e-03,8.612569999999999948e-03,1.027969999999999925e-02,1.119069999999999961e-02,1.404790000000000032e-02,9.458390000000000547e-03,9.000209999999999808e-03,8.767109999999999834e-03,7.881489999999999677e-03,8.635020000000000195e-03,4.518290000000000327e-03,8.706339999999999912e-03,8.568940000000000584e-03,1.742130000000000067e-02,4.782810000000000186e-03,7.607880000000000024e-03,9.122289999999999913e-03,6.452959999999999773e-03,7.628180000000000030e-03,7.547719999999999950e-03,4.627359999999999633e-03,4.346560000000000180e-03,1.594519999999999965e-02,1.995840000000000114e-02,9.731210000000000554e-03,8.591170000000000403e-03,8.967370000000000549e-03,7.441240000000000007e-03,9.093800000000000841e-03,8.781119999999999898e-03,8.527859999999999954e-03,6.494090000000000105e-03,8.694810000000000733e-03,5.097179999999999767e-03,8.305019999999999764e-03,4.444509999999999607e-03,7.116380000000000275e-03,8.450150000000000022e-03,1.058800000000000019e-02,1.010879999999999938e-02,4.748370000000000021e-03
