-9.42146,38.74208,371.33390653
-9.38854,38.71045,135.408128431
-9.21367,38.71019,24.3392319956
-9.04064,38.66587,122.961187742
-8.97596,38.64231,214.403045503
-9.00901,38.6793,4.24465088987
-8.98779,38.68434,8.92236527891
-9.03658,38.64387,19.3818176847
-8.63234,38.75606,160.432512539
-8.9985,38.70879,334.797711728
-8.68436,38.68712,77.9425438199
-8.96179,38.67573,115.467281452
-8.9285,38.67567,87.6086053988
-8.60156,38.6823,107.095898879
-8.92714,38.70286,35.1483879323
-9.12079,38.72844,82.7108649277
-8.94679,38.69838,95.7505902862
-8.70234,38.58815,99.6838218988
-8.87245,38.58208,348.462475537
-8.89835,38.63929,368.070304733
-8.97029,38.58389,138.161289232
-8.77466,38.66531,276.255187261
-9.071,38.61132,75.3199964221
-9.12886,38.61388,192.908068172
-9.09489,38.61109,84.7631828179
-9.09235,38.64466,73.1976054237
-9.13804,38.75661,42.6498634313
-9.15579,38.61847,169.234656712
-9.08762,38.57141,268.189163419
-9.12496,38.49089,623.164273791
-9.09727,38.44568,60.2501551599
-9.06316,38.55193,132.427964962
-8.93539,38.51598,301.417510818
-8.88389,38.53833,76.225921544
-8.89631,38.53487,62.6283865913
-9.01736,38.50483,171.566067762
-8.86234,38.52737,367.115248577
-9.1382,38.7412,51.8510159906
-8.99073,38.53175,97.2531395093
-8.78939,38.54754,98.3517209218
-8.79645,38.49652,68.5451647171
-9.13882,38.73166,92.7295099239
-9.12809,38.7416,33.801990507
-9.13968,38.74717,20.9256488321
-9.11368,38.73251,150.303645708
-9.13294,38.71331,6.37566594034
-9.14073,38.70916,3.43222656986
-9.15072,38.71389,72.9727633057
-9.1394,38.72181,63.1465157937
-9.14137,38.71204,10.154203732
-9.14838,38.71186,54.3172458084
-9.13867,38.71564,2.87393149427
-9.13175,38.71188,9.52102331428
-9.15728,38.70656,56.7824370123
-9.13509,38.71309,18.7719996938
-9.1295,38.71149,22.7601673503
-9.13806,38.70931,20.0637108166
-9.13168,38.70917,11.838666089
-9.14594,38.81971,2.94381576195
-9.25231,38.97386,18.8296519695
-9.28026,38.73519,62.2949180548
-9.2368,38.72688,36.0656939932
-9.22116,38.74567,65.3875725625
-9.20585,38.76403,2.87590946454
-9.14377,38.71871,34.9446852572
-9.15978,38.67039,76.3089844893
-9.33309,38.69195,57.7283557666
