-9.46228,38.79563,143324744.617
-9.44997,38.71169,300358477.522
-9.42146,38.74208,297253544.931
-9.41583,38.81046,87140775.5885
-9.41007,38.8793,133643588.876
-9.40189,38.97107,106330546.583
-9.39981,38.94035,32189777.9055
-9.38854,38.71045,208673794.793
-9.38422,39.00002,38079364.3469
-9.38267,39.03584,39148804.4346
-9.38228,38.77086,117728566.799
-9.37274,38.81418,95034031.1537
-9.35988,38.85767,56171622.745
-9.35709,38.69427,162304750.632
-9.35359,38.90378,17368323.0681
-9.34035,38.72381,301998296.737
-9.33558,38.95643,109554441.878
-9.33393,38.80538,297982715.245
-9.33309,38.69195,133592048.651
-9.32981,38.76656,241927431.04
-9.31909,38.84043,56542790.6479
-9.31572,38.9929,11604651.62
-9.31556,38.90948,31002833.4654
-9.31363,38.69476,178781523.655
-9.31222,38.86936,41014538.5638
-9.30977,38.7688,67595399.1393
-9.30361,38.72497,76888137.5098
-9.30206,38.78416,18011772.3378
-9.29881,38.75529,48620889.4535
-9.2931,38.70307,86776157.2491
-9.29086,38.77191,145847677.555
-9.28989,38.92507,15531705.562
-9.28079,38.75494,85181636.327
-9.28026,38.73519,81019264.8407
-9.27782,39.00572,30602409.7775
-9.27405,38.7923,105159000.329
-9.27353,38.70672,65973925.2722
-9.27318,38.97205,17186806.5757
-9.26805,38.84574,108409421.797
-9.26547,38.75893,48058223.4075
-9.26285,38.93064,35413383.2635
-9.26219,38.72057,47165090.4824
-9.25666,38.75278,171607886.546
-9.25239,38.70649,51101007.9517
-9.25231,38.97386,7655227.55562
-9.2493,38.89242,12620487.8117
-9.24325,38.76866,111412596.902
-9.24299,38.74608,110391243.91
-9.24033,38.7122,90822525.6944
-9.2368,38.72688,87529546.0078
-9.23369,38.78221,118097917.896
-9.23258,38.66354,93208454.6347
-9.23255,38.80189,49451270.5067
-9.23004,38.75158,48027342.1413
-9.22962,38.70595,130628082.231
-9.22676,38.92863,54726708.7458
-9.22535,38.99016,26211309.9122
-9.22211,38.76016,74620775.0397
-9.22168,38.81641,94359598.7785
-9.22116,38.74567,150035059.505
-9.22098,38.73625,33640678.8738
-9.22039,38.62427,146978104.981
-9.21829,38.77157,76513193.1388
-9.21527,38.75437,55092490.8883
-9.21367,38.71019,63649863.4336
-9.21153,38.69827,112793046.975
-9.21116,38.73598,73328164.0975
-9.21033,38.89154,50763601.762
-9.20854,38.79459,49858924.2214
