83.313823,29.461172,0.109521582195
83.313823,28.711172,0.332479321823
82.563823,29.161172,0.136146730988
81.213823,29.611172,0.0
82.113823,28.036172,4.92336086097
82.263823,28.786172,4.87074766109
85.938823,27.511172,59.6822358951
83.088823,28.561172,38.9569105026
85.188823,27.436172,302.255503481
80.838823,29.386172,0.0
81.138823,29.461172,0.0
86.163823,27.061172,25.4048874076
82.863823,28.411172,30.8417031941
83.688823,28.636172,2.14946480927
81.888823,28.786172,0.0
82.113823,29.236172,0.0
82.113823,29.536172,0.0
81.363823,29.461172,0.0
81.813823,28.261172,0.0
82.113823,28.786172,3.52261618784
82.713823,28.336172,25.2436203055
82.488823,28.111172,16.2361392783
83.313823,27.811172,68.3687565818
81.438823,28.861172,0.0
87.588823,27.811172,0.0
84.288823,27.886172,377.51869447
83.988823,27.736172,172.653324983
87.363823,27.586172,0.0
83.388823,28.186172,100.605895681
83.838823,27.961172,294.933850492
81.438823,28.711172,0.0
81.738823,29.611172,0.0
84.588823,27.886172,376.577908525
80.688823,29.686172,0.0
82.563823,28.786172,12.3016243993
83.088823,29.311172,0.339107856195
81.738823,29.386172,0.0
83.013823,27.886172,43.5402157425
83.388823,27.811172,84.0104607474
83.313823,27.736172,62.7243190812
87.963823,26.911172,0.0
82.563823,27.961172,19.6735133384
82.113823,28.711172,3.81069625855
83.088823,27.811172,49.7538282279
83.163823,28.411172,56.2066913792
81.513823,29.461172,0.0
87.513823,27.586172,0.0
84.963823,27.511172,315.827602408
80.763823,28.786172,0.0
80.163823,28.861172,0.0
82.113823,29.461172,0.0
81.588823,29.236172,0.0
82.038823,29.386172,0.0
83.913823,27.961172,325.500037505
86.838823,26.986172,5.20073079744
82.113823,28.261172,5.88067928192
87.513823,26.686172,0.0
82.938823,29.611172,0.150348158344
87.513823,27.361172,0.0
83.838823,27.736172,156.271140307
84.288823,27.736172,269.571659207
81.963823,28.411172,2.70869342721
87.588823,27.511172,0.0
85.488823,27.961172,247.537784679
82.488823,28.561172,14.9084278074
83.913823,27.736172,172.658565041
81.738823,29.536172,0.0
84.138823,27.886172,358.749964191
84.288823,28.486172,5.10865363243
82.563823,27.736172,18.3138113905
81.438823,29.461172,0.0
81.363823,28.711172,0.0
81.813823,28.636172,0.0
87.213823,27.511172,2.87692821617
81.138823,29.161172,0.0
84.513823,27.886172,409.572756777
86.313823,27.211172,26.5972803892
86.313823,27.886172,41.944900749
85.038823,27.286172,182.695418097
87.138823,27.811172,0.110679211053
83.238823,28.561172,53.8503014678
84.438823,28.261172,321.59819642
84.588823,28.186172,332.402495514
83.463823,27.811172,104.760412416
83.763823,28.336172,251.861762104
83.613823,28.411172,144.842239607
87.138823,26.911172,0.0
87.963823,27.211172,0.0
83.763823,27.661172,117.831538636
82.863823,28.336172,37.045556458
81.588823,30.136172,0.0
82.338823,27.961172,11.6886549525
86.763823,27.436172,13.5812885036
86.688823,27.436172,15.1071681106
86.238823,27.736172,48.9455424676
81.663823,28.711172,0.0
83.313823,28.111172,97.4068248458
85.188823,27.511172,411.125975123
84.738823,28.186172,325.309295231
82.938823,28.486172,39.8869824256
81.288823,28.636172,0.0
81.963823,30.136172,0.0
81.363823,29.686172,0.0
81.888823,28.711172,0.0
87.663823,26.836172,0.0
85.563823,27.961172,233.619049791
81.663823,29.311172,0.0
84.963823,27.586172,411.60572742
82.488823,28.786172,11.7875580804
80.913823,29.386172,0.0
85.488823,27.511172,200.196857205
81.288823,29.611172,0.0
86.913823,27.736172,0.0679268629151
81.663823,30.136172,0.0
80.163823,28.786172,0.0
87.138823,27.061172,0.0
85.113823,27.136172,120.465883624
83.463823,28.186172,144.386189071
87.213823,26.911172,0.0
86.313823,27.436172,34.5381550069
80.688823,28.786172,0.0
85.488823,27.436172,183.028739645
85.413823,27.961172,307.943346271
81.513823,29.086172,0.0
81.588823,28.336172,0.0
87.213823,26.986172,0.0
84.963823,27.286172,174.839452168
83.763823,27.736172,151.38481868
83.688823,28.411172,191.533837507
86.613823,26.686172,6.96631283198
82.188823,28.861172,4.72156760361
82.788823,27.961172,36.2242112865
81.963823,28.486172,3.42114711185
86.238823,27.511172,43.1134045616
82.038823,29.536172,0.0
87.213823,27.736172,0.0864357647871
85.263823,27.211172,155.836549625
85.563823,27.361172,141.406476188
81.063823,29.536172,0.0
86.913823,27.286172,7.22454611052
82.413823,28.711172,11.3460964783
82.638823,28.261172,26.7809329783
82.263823,28.186172,10.3670369315
87.363823,27.361172,0.0
83.913823,28.336172,370.58139281
86.613823,27.511172,19.6560142321
81.438823,28.561172,0.0
80.988823,29.011172,0.0
83.913823,27.586172,127.035712061
85.713823,27.361172,102.610429627
82.788823,28.411172,34.0581313047
81.738823,29.461172,0.0
85.038823,27.661172,472.928042778
87.438823,27.211172,0.0
80.688823,29.386172,0.0
82.338823,29.311172,2.93675451515
80.838823,29.686172,0.0
82.863823,29.236172,0.239780459685
83.013823,27.736172,48.357384975
86.913823,26.986172,4.6026320467
84.363823,27.511172,167.797284205
86.988823,26.986172,3.33890826536
81.813823,28.036172,0.0
87.813823,26.986172,0.0
85.563823,27.286172,130.293841124
82.038823,29.086172,0.0
86.538823,27.511172,25.5384245865
83.238823,27.886172,84.1530967471
83.388823,29.011172,0.793537183172
80.763823,29.611172,0.0
82.788823,28.186172,38.8170839705
85.938823,27.811172,95.6497808855
83.463823,28.336172,129.589104879
85.413823,27.211172,144.064406752
87.588823,26.911172,0.0
87.813823,27.361172,0.0
87.738823,26.836172,0.0
82.188823,29.536172,0.0
82.413823,28.411172,16.0399964403
84.588823,28.411172,4.60732243156
81.738823,28.636172,0.0
80.463823,29.161172,0.0
85.263823,27.511172,418.440114412
82.038823,29.161172,0.0
82.863823,27.961172,44.4563531648
83.088823,27.736172,57.9543367364
85.863823,27.286172,76.2469903749
85.863823,27.511172,92.5137748901
86.238823,27.286172,38.8923382361
82.488823,29.086172,8.64403615583
86.388823,27.961172,0.702410120466
85.638823,27.286172,122.120953118
86.163823,27.736172,63.2559528458
80.613823,29.161172,0.0
82.413823,28.786172,11.4584944972
83.538823,28.186172,200.032899625
85.638823,27.361172,126.370493234
84.363823,27.886172,497.94030083
82.938823,28.636172,39.1090214518
85.338823,27.436172,319.469588317
85.638823,27.436172,144.826165777
80.388823,29.011172,0.0
84.963823,28.111172,378.207160948
82.713823,28.411172,33.06249474
82.188823,28.561172,7.58022446506
81.138823,29.086172,0.0
82.263823,29.236172,3.53138419277
86.313823,27.511172,43.0940743934
87.063823,26.986172,2.84796134719
81.813823,28.561172,0.0
82.563823,28.261172,25.8036059376
81.288823,28.861172,0.0
81.963823,28.111172,0.060535197603
82.038823,29.011172,0.0
81.288823,29.536172,0.0
82.563823,28.411172,23.9770717475
82.563823,28.111172,27.7894479719
84.513823,28.186172,436.273880277
85.638823,27.961172,237.086450103
85.188823,27.286172,247.873958223
81.888823,28.261172,3.55026525715
81.738823,28.411172,0.0
84.663823,27.886172,535.982245329
83.163823,29.311172,0.17495060611
85.863823,28.111172,1.86102718124
85.263823,28.111172,341.306697486
83.388823,28.111172,152.573569503
82.038823,28.786172,3.48385505139
81.138823,29.611172,0.0
81.438823,28.786172,0.0
87.363823,27.436172,0.0
80.313823,29.086172,0.0
81.813823,28.711172,0.0
86.463823,27.436172,32.0209811091
84.363823,28.336172,411.012325797
81.288823,30.061172,0.0
81.663823,29.086172,0.0
80.763823,29.536172,0.0
86.388823,26.911172,22.1323956288
87.813823,26.836172,0.0
81.063823,29.461172,0.0
82.788823,29.011172,20.5556208809
81.738823,27.961172,0.0
87.588823,27.211172,0.0
82.188823,29.236172,0.0
85.188823,27.586172,554.161881879
82.863823,29.611172,0.124108875664
81.663823,29.461172,0.0
82.338823,29.011172,6.72845989866
82.413823,28.861172,9.8189649743
81.813823,29.986172,0.0
80.988823,29.611172,0.0
83.838823,28.261172,449.518865243
83.688823,27.736172,175.265041589
81.513823,29.311172,0.0
80.913823,29.611172,0.0
81.288823,28.786172,0.0
83.988823,29.311172,0.891679588636
82.338823,28.261172,16.3019356372
86.388823,27.361172,35.7075694891
80.988823,29.311172,0.0
80.613823,29.836172,0.0
85.338823,28.186172,291.983591358
80.613823,29.761172,0.0
82.263823,27.961172,11.7405723921
86.388823,27.511172,40.5393163757
81.063823,29.311172,0.0
82.788823,28.261172,44.332691921
83.013823,29.311172,0.337446057036
85.938823,26.611172,29.4732302807
86.538823,26.986172,17.7697254524
83.238823,28.486172,84.7278873169
85.038823,27.961172,470.798171339
82.788823,28.336172,45.8876697825
84.513823,27.511172,256.754396531
86.313823,26.911172,28.3061802998
81.363823,28.936172,0.0
82.638823,28.111172,33.7983063934
85.038823,28.111172,404.915757687
83.463823,28.936172,1.10763219112
81.888823,29.236172,0.0
82.113823,28.186172,7.86626455673
81.813823,28.336172,0.0
85.863823,27.886172,141.953087184
86.688823,27.586172,24.9358326675
86.313823,27.286172,39.7078550725
81.438823,28.936172,0.0
82.713823,28.486172,33.6777802383
83.388823,27.886172,143.313196114
82.638823,28.561172,30.2253048619
86.763823,27.961172,0.363145286883
85.788823,27.211172,97.0059907665
81.513823,28.861172,0.0
84.888823,27.661172,574.894658173
83.313823,28.336172,115.631583645
87.663823,26.986172,0.0
85.038823,28.036172,446.683730413
85.263823,27.436172,422.149253834
85.713823,27.436172,139.618096342
87.813823,27.511172,0.0
84.138823,27.511172,175.253531246
85.713823,28.186172,2.71346484811
81.213823,29.461172,0.0
83.238823,28.261172,105.511452499
81.813823,28.786172,0.0
80.463823,29.386172,0.0
82.113823,28.486172,7.9026017205
81.963823,28.861172,0.0
85.263823,28.036172,434.265506056
86.013823,27.736172,102.162343092
85.413823,27.436172,323.745914075
87.363823,27.211172,0.0
84.663823,28.336172,5.80552192396
82.863823,28.711172,39.5097901151
85.788823,27.286172,101.13319348
87.888823,27.286172,0.0
83.163823,27.811172,88.4672577861
86.388823,27.436172,42.9641769036
81.888823,29.161172,0.0
86.538823,26.836172,16.4489421296
87.813823,27.286172,0.0
83.988823,27.961172,559.443818254
84.138823,27.961172,611.434627075
82.863823,29.311172,0.225005010489
80.388823,28.936172,0.0
81.138823,29.536172,0.0
86.163823,27.211172,51.404392032
86.613823,27.361172,24.8332891596
81.738823,29.161172,0.0
86.988823,26.611172,0.0
83.238823,27.811172,105.703650181
81.963823,28.561172,4.59316764351
85.863823,27.586172,124.323853473
