a1,85.29907,27.69606,12.528325
a306,85.30588,27.71701,5.2664527
a307,85.30588,27.71701,5.2664527
a308,85.30588,27.71701,5.2664527
a309,85.30588,27.71701,5.2664527
a310,85.30588,27.71701,5.2664527
a129,85.31745,27.71204,6.2821406
a130,85.31745,27.71204,35.76745
a131,85.31745,27.71204,6.2821406
a132,85.31745,27.71204,12.532117
a133,85.31745,27.71204,6.2821406
a134,85.31745,27.71204,6.2821406
a135,85.31745,27.71204,35.76745
a136,85.31745,27.71204,6.2821406
a137,85.31745,27.71204,35.76745
a138,85.31745,27.71204,6.2821406
a139,85.31745,27.71204,35.76745
a140,85.31745,27.71204,6.2821406
a141,85.31745,27.71204,35.76745
a142,85.31745,27.71204,82.135686
a143,85.31745,27.71204,6.2821406
a144,85.31745,27.71204,6.2821406
a145,85.31745,27.71204,35.76745
a146,85.31745,27.71204,35.76745
a147,85.31745,27.71204,6.2821406
a148,85.31745,27.71204,35.76745
a149,85.31745,27.71204,35.76745
a150,85.31745,27.71204,6.2821406
a361,85.31993,27.71749,29.278051
a362,85.31993,27.71749,4.3299415
a363,85.31993,27.71749,29.278051
a364,85.31993,27.71749,4.3299415
a315,85.32257,27.71006,41.351092
a316,85.32257,27.71006,7.0756091
a317,85.32257,27.71006,7.0756091
a318,85.32257,27.71006,94.118154
a319,85.32257,27.71006,7.0756091
a330,85.32313,27.7067,3.9344168
a331,85.32313,27.7067,31.829815
a332,85.32313,27.7067,3.9344168
a333,85.32313,27.7067,3.9344168
a334,85.32313,27.7067,31.829815
a335,85.32313,27.7067,3.9344168
a336,85.32313,27.7067,3.9344168
a337,85.32313,27.7067,3.9344168
a338,85.32313,27.7067,31.829815
a339,85.32313,27.7067,3.9344168
a340,85.32313,27.7067,31.829815
a341,85.32313,27.7067,31.829815
a342,85.32313,27.7067,3.9344168
a343,85.32313,27.7067,3.9344168
a344,85.32313,27.7067,3.9344168
a345,85.32313,27.7067,31.829815
a346,85.32313,27.7067,3.9344168
a347,85.32313,27.7067,73.548468
a348,85.32313,27.7067,3.9344168
a349,85.32313,27.7067,31.829815
a350,85.32313,27.7067,3.9344168
a351,85.32313,27.7067,3.9344168
a352,85.32313,27.7067,73.548468
a353,85.32313,27.7067,3.9344168
a354,85.32313,27.7067,31.829815
a355,85.32313,27.7067,3.9344168
a356,85.32313,27.7067,31.829815
a357,85.32313,27.7067,3.9344168
a358,85.32313,27.7067,3.9344168
a359,85.32313,27.7067,73.548468
a360,85.32313,27.7067,3.9344168
a10,85.32324,27.70843,3.2095469
a11,85.32324,27.70843,56.051671
a12,85.32324,27.70843,3.2095469
a13,85.32324,27.70843,24.194317
a14,85.32324,27.70843,3.2095469
a15,85.32324,27.70843,3.2095469
a16,85.32324,27.70843,3.2095469
a17,85.32324,27.70843,3.2095469
a18,85.32324,27.70843,24.194317
a19,85.32324,27.70843,3.2095469
a2,85.32324,27.70843,24.194317
a20,85.32324,27.70843,3.2095469
a21,85.32324,27.70843,3.2095469
a22,85.32324,27.70843,3.2095469
a23,85.32324,27.70843,3.2095469
a24,85.32324,27.70843,24.194317
a25,85.32324,27.70843,56.051671
a3,85.32324,27.70843,3.2095469
a4,85.32324,27.70843,24.194317
a5,85.32324,27.70843,116.21909
a6,85.32324,27.70843,3.2095469
a7,85.32324,27.70843,3.2095469
a8,85.32324,27.70843,3.2095469
a9,85.32324,27.70843,24.194317
a311,85.32327,27.7075,52.975073
a312,85.32327,27.7075,7.2672114
a313,85.32327,27.7075,7.2672114
a314,85.32327,27.7075,122.30771
a26,85.32372,27.71121,48.27212
a27,85.32372,27.71121,7.489247
a28,85.32372,27.71121,7.489247
a29,85.32372,27.71121,48.27212
a30,85.32372,27.71121,7.489247
a31,85.32372,27.71121,111.37031
a32,85.32372,27.71121,7.489247
a33,85.32372,27.71121,111.37031
a34,85.32372,27.71121,229.77386
a35,85.32372,27.71121,48.27212
a36,85.32372,27.71121,229.77386
a37,85.32372,27.71121,48.27212
a38,85.32372,27.71121,7.489247
a39,85.32372,27.71121,7.489247
a40,85.32372,27.71121,7.489247
a41,85.32372,27.71121,7.489247
a100,85.32775,27.70508,36.375047
a101,85.32775,27.70508,36.375047
a102,85.32775,27.70508,4.7640249
a103,85.32775,27.70508,36.375047
a104,85.32775,27.70508,4.7640249
a105,85.32775,27.70508,4.7640249
a106,85.32775,27.70508,36.375047
a107,85.32775,27.70508,4.7640249
a108,85.32775,27.70508,4.7640249
a109,85.32775,27.70508,4.7640249
a110,85.32775,27.70508,171.28669
a111,85.32775,27.70508,36.375047
a112,85.32775,27.70508,4.7640249
a113,85.32775,27.70508,36.375047
a114,85.32775,27.70508,4.7640249
a115,85.32775,27.70508,4.7640249
a116,85.32775,27.70508,4.7640249
a117,85.32775,27.70508,4.7640249
a118,85.32775,27.70508,4.7640249
a119,85.32775,27.70508,4.7640249
a120,85.32775,27.70508,36.375047
a121,85.32775,27.70508,4.7640249
a122,85.32775,27.70508,4.7640249
a123,85.32775,27.70508,4.7640249
a124,85.32775,27.70508,4.7640249
a125,85.32775,27.70508,171.28669
a126,85.32775,27.70508,4.7640249
a127,85.32775,27.70508,83.626945
a128,85.32775,27.70508,4.7640249
a42,85.32775,27.70508,4.7640249
a43,85.32775,27.70508,4.7640249
a44,85.32775,27.70508,36.375047
a45,85.32775,27.70508,36.375047
a46,85.32775,27.70508,4.7640249
a47,85.32775,27.70508,36.375047
a48,85.32775,27.70508,171.28669
a49,85.32775,27.70508,36.375047
a50,85.32775,27.70508,4.7640249
a51,85.32775,27.70508,4.7640249
a52,85.32775,27.70508,36.375047
a53,85.32775,27.70508,36.375047
a54,85.32775,27.70508,4.7640249
a55,85.32775,27.70508,36.375047
a56,85.32775,27.70508,4.7640249
a57,85.32775,27.70508,4.7640249
a58,85.32775,27.70508,4.7640249
a59,85.32775,27.70508,36.375047
a60,85.32775,27.70508,4.7640249
a61,85.32775,27.70508,36.375047
a62,85.32775,27.70508,4.7640249
a63,85.32775,27.70508,4.7640249
a64,85.32775,27.70508,4.7640249
a65,85.32775,27.70508,36.375047
a66,85.32775,27.70508,4.7640249
a67,85.32775,27.70508,36.375047
a68,85.32775,27.70508,4.7640249
a69,85.32775,27.70508,83.626945
a70,85.32775,27.70508,4.7640249
a71,85.32775,27.70508,4.7640249
a72,85.32775,27.70508,36.375047
a73,85.32775,27.70508,4.7640249
a74,85.32775,27.70508,36.375047
a75,85.32775,27.70508,4.7640249
a76,85.32775,27.70508,4.7640249
a77,85.32775,27.70508,83.626945
a78,85.32775,27.70508,83.626945
a79,85.32775,27.70508,4.7640249
a80,85.32775,27.70508,36.375047
a81,85.32775,27.70508,36.375047
a82,85.32775,27.70508,83.626945
a83,85.32775,27.70508,4.7640249
a84,85.32775,27.70508,4.7640249
a85,85.32775,27.70508,36.375047
a86,85.32775,27.70508,4.7640249
a87,85.32775,27.70508,4.7640249
a88,85.32775,27.70508,4.7640249
a89,85.32775,27.70508,4.7640249
a90,85.32775,27.70508,36.375047
a91,85.32775,27.70508,4.7640249
a92,85.32775,27.70508,4.7640249
a93,85.32775,27.70508,4.7640249
a94,85.32775,27.70508,171.28669
a95,85.32775,27.70508,4.7640249
a96,85.32775,27.70508,4.7640249
a97,85.32775,27.70508,4.7640249
a98,85.32775,27.70508,4.7640249
a99,85.32775,27.70508,171.28669
a196,85.33004,27.71096,5.4689055
a197,85.33004,27.71096,5.4689055
a198,85.33004,27.71096,5.4689055
a199,85.33004,27.71096,5.4689055
a200,85.33004,27.71096,35.082843
a201,85.33004,27.71096,35.082843
a202,85.33004,27.71096,5.4689055
a203,85.33004,27.71096,5.4689055
a204,85.33004,27.71096,35.082843
a205,85.33004,27.71096,35.082843
a206,85.33004,27.71096,80.352318
a207,85.33004,27.71096,35.082843
a208,85.33004,27.71096,5.4689055
a209,85.33004,27.71096,163.75984
a210,85.33004,27.71096,5.4689055
a211,85.33004,27.71096,35.082843
a212,85.33004,27.71096,35.082843
a213,85.33004,27.71096,5.4689055
a214,85.33004,27.71096,35.082843
a215,85.33004,27.71096,5.4689055
a216,85.33004,27.71096,80.352318
a217,85.33004,27.71096,5.4689055
a218,85.33004,27.71096,5.4689055
a219,85.33004,27.71096,35.082843
a220,85.33004,27.71096,35.082843
a221,85.33004,27.71096,5.4689055
a222,85.33004,27.71096,35.082843
a223,85.33004,27.71096,35.082843
a224,85.33004,27.71096,80.352318
a225,85.33004,27.71096,5.4689055
a226,85.33004,27.71096,5.4689055
a227,85.33004,27.71096,5.4689055
a228,85.33004,27.71096,80.352318
a229,85.33004,27.71096,5.4689055
a230,85.33004,27.71096,12.371707
a231,85.33004,27.71096,35.082843
a232,85.33004,27.71096,5.4689055
a233,85.33004,27.71096,5.4689055
a234,85.33004,27.71096,5.4689055
a235,85.33004,27.71096,35.082843
a236,85.33004,27.71096,5.4689055
a237,85.33004,27.71096,35.082843
a238,85.33004,27.71096,5.4689055
a239,85.33004,27.71096,5.4689055
a240,85.33004,27.71096,5.4689055
a241,85.33004,27.71096,5.4689055
a242,85.33004,27.71096,5.4689055
a243,85.33004,27.71096,5.4689055
a244,85.33004,27.71096,5.4689055
a245,85.33004,27.71096,35.082843
a246,85.33004,27.71096,5.4689055
a247,85.33004,27.71096,35.082843
a248,85.33004,27.71096,5.4689055
a249,85.33004,27.71096,35.082843
a250,85.33004,27.71096,5.4689055
a251,85.33004,27.71096,5.4689055
a252,85.33004,27.71096,80.352318
a253,85.33004,27.71096,5.4689055
a254,85.33004,27.71096,5.4689055
a255,85.33004,27.71096,5.4689055
a256,85.33004,27.71096,5.4689055
a257,85.33004,27.71096,35.082843
a258,85.33004,27.71096,5.4689055
a259,85.33004,27.71096,35.082843
a260,85.33004,27.71096,80.352318
a261,85.33004,27.71096,5.4689055
a262,85.33004,27.71096,5.4689055
a263,85.33004,27.71096,5.4689055
a264,85.33004,27.71096,5.4689055
a265,85.33004,27.71096,5.4689055
a266,85.33004,27.71096,35.082843
a267,85.33004,27.71096,35.082843
a268,85.33004,27.71096,5.4689055
a269,85.33004,27.71096,35.082843
a270,85.33004,27.71096,5.4689055
a271,85.33004,27.71096,5.4689055
a272,85.33004,27.71096,5.4689055
a273,85.33004,27.71096,5.4689055
a274,85.33004,27.71096,5.4689055
a275,85.33004,27.71096,5.4689055
a276,85.33004,27.71096,35.082843
a277,85.33004,27.71096,5.4689055
a278,85.33004,27.71096,5.4689055
a279,85.33004,27.71096,5.4689055
a280,85.33004,27.71096,5.4689055
a281,85.33004,27.71096,80.352318
a282,85.33004,27.71096,5.4689055
a283,85.33004,27.71096,5.4689055
a284,85.33004,27.71096,5.4689055
a285,85.33004,27.71096,5.4689055
a286,85.33004,27.71096,5.4689055
a287,85.33004,27.71096,35.082843
a288,85.33004,27.71096,5.4689055
a289,85.33004,27.71096,5.4689055
a290,85.33004,27.71096,5.4689055
a291,85.33004,27.71096,5.4689055
a292,85.33004,27.71096,5.4689055
a293,85.33004,27.71096,5.4689055
a294,85.33004,27.71096,35.082843
a295,85.33004,27.71096,35.082843
a296,85.33004,27.71096,5.4689055
a297,85.33004,27.71096,5.4689055
a298,85.33004,27.71096,5.4689055
a299,85.33004,27.71096,5.4689055
a300,85.33004,27.71096,5.4689055
a301,85.33004,27.71096,5.4689055
a302,85.33004,27.71096,5.4689055
a303,85.33004,27.71096,5.4689055
a304,85.33004,27.71096,35.082843
a305,85.33004,27.71096,5.4689055
a151,85.33311,27.71282,43.383348
a152,85.33311,27.71282,6.9398645
a153,85.33311,27.71282,43.383348
a154,85.33311,27.71282,6.9398645
a155,85.33311,27.71282,43.383348
a156,85.33311,27.71282,6.9398645
a157,85.33311,27.71282,6.9398645
a158,85.33311,27.71282,43.383348
a159,85.33311,27.71282,43.383348
a160,85.33311,27.71282,43.383348
a161,85.33311,27.71282,43.383348
a162,85.33311,27.71282,6.9398645
a163,85.33311,27.71282,6.9398645
a164,85.33311,27.71282,43.383348
a165,85.33311,27.71282,6.9398645
a166,85.33311,27.71282,6.9398645
a167,85.33311,27.71282,6.9398645
a168,85.33311,27.71282,6.9398645
a169,85.33311,27.71282,6.9398645
a170,85.33311,27.71282,6.9398645
a171,85.33311,27.71282,6.9398645
a172,85.33311,27.71282,99.208105
a173,85.33311,27.71282,202.27656
a174,85.33311,27.71282,43.383348
a175,85.33311,27.71282,43.383348
a176,85.33311,27.71282,43.383348
a177,85.33311,27.71282,202.27656
a178,85.33311,27.71282,43.383348
a179,85.33311,27.71282,6.9398645
a180,85.33311,27.71282,6.9398645
a181,85.33311,27.71282,6.9398645
a182,85.33311,27.71282,6.9398645
a183,85.33311,27.71282,6.9398645
a184,85.33311,27.71282,43.383348
a185,85.33311,27.71282,6.9398645
a186,85.33311,27.71282,6.9398645
a187,85.33311,27.71282,99.208105
a188,85.33311,27.71282,6.9398645
a189,85.33311,27.71282,6.9398645
a190,85.33311,27.71282,6.9398645
a191,85.33311,27.71282,43.383348
a192,85.33311,27.71282,6.9398645
a193,85.33311,27.71282,43.383348
a194,85.33311,27.71282,6.9398645
a195,85.33311,27.71282,43.383348
a365,85.33631,27.70977,104.61939
a366,85.33631,27.70977,6.4910343
a367,85.33631,27.70977,104.61939
a320,85.33877,27.71077,4.0685833
a321,85.33877,27.71077,4.0685833
a322,85.33877,27.71077,4.0685833
a323,85.33877,27.71077,4.0685833
a324,85.33877,27.71077,4.0685833
a325,85.33877,27.71077,4.0685833
a326,85.33877,27.71077,4.0685833
a327,85.33877,27.71077,4.0685833
a328,85.33877,27.71077,4.0685833
a329,85.33877,27.71077,4.0685833
