Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0006|src=235-244|rup=001-01,5.2500000,56525788.5338000
smlt=00|ses=0005|src=235-91|rup=001-01,5.2500000,56324376.6952000
smlt=00|ses=0002|src=235-79|rup=001-01,5.2500000,56204511.7446000
smlt=00|ses=0003|src=235-320|rup=001-01,5.2500000,55249217.4264000
smlt=00|ses=0005|src=238-121|rup=002-01,5.7500000,54044602.0275000
smlt=00|ses=0005|src=235-279|rup=001-01,5.2500000,53972565.3270000
smlt=00|ses=0004|src=227-123|rup=001-01,5.2500000,53903409.6783000
smlt=00|ses=0006|src=235-103|rup=001-01,5.2500000,53642316.1723000
smlt=00|ses=0002|src=227-80|rup=002-01,5.7500000,53608435.1119000
smlt=00|ses=0006|src=235-47|rup=001-01,5.2500000,53425705.4160000
smlt=00|ses=0001|src=235-239|rup=001-01,5.2500000,53313014.0827000
smlt=00|ses=0008|src=233-35|rup=001-01,5.2500000,53084771.9670000
smlt=00|ses=0006|src=386-74|rup=001-01,5.2500000,52812383.7645000
smlt=00|ses=0005|src=374-262|rup=003-01,6.2500000,51813692.8543000
smlt=00|ses=0002|src=233-14|rup=001-01,5.2500000,51577287.7182000
smlt=00|ses=0009|src=235-102|rup=001-01,5.2500000,51223629.6111000
smlt=00|ses=0008|src=235-31|rup=003-01,6.2500000,50822623.9352000
smlt=00|ses=0001|src=238-154|rup=001-01,5.2500000,50787127.1373000
smlt=00|ses=0010|src=235-150|rup=001-01,5.2500000,50287206.9530000
smlt=00|ses=0009|src=235-253|rup=002-01,5.7500000,50220463.6847000
smlt=00|ses=0001|src=374-260|rup=002-01,5.7500000,50020032.3069000
smlt=00|ses=0009|src=238-112|rup=001-01,5.2500000,49841413.8778000
smlt=00|ses=0006|src=235-124|rup=001-01,5.2500000,49305249.0235000
smlt=00|ses=0009|src=235-58|rup=001-01,5.2500000,49172787.8407000
smlt=00|ses=0006|src=235-339|rup=001-01,5.2500000,48308937.5357000
smlt=00|ses=0006|src=374-233|rup=001-01,5.2500000,47971148.1098000
smlt=00|ses=0006|src=235-56|rup=002-01,5.7500000,47820041.8514000
smlt=00|ses=0002|src=235-194|rup=004-01,6.7500000,47401609.8882000
smlt=00|ses=0005|src=227-72|rup=001-01,5.2500000,47273041.4338000
smlt=00|ses=0003|src=235-241|rup=003-01,6.2500000,47142916.7915000
smlt=00|ses=0007|src=235-78|rup=001-01,5.2500000,46329816.8215000
smlt=00|ses=0009|src=238-154|rup=001-01,5.2500000,46287075.1851000
smlt=00|ses=0005|src=386-11|rup=002-01,5.7500000,46014980.6946000
smlt=00|ses=0008|src=235-240|rup=002-01,5.7500000,45983236.8538000
smlt=00|ses=0010|src=235-146|rup=001-01,5.2500000,45429664.9891000
smlt=00|ses=0003|src=374-196|rup=001-01,5.2500000,45283602.2976000
smlt=00|ses=0006|src=235-243|rup=001-01,5.2500000,45004890.0844000
smlt=00|ses=0009|src=238-181|rup=001-01,5.2500000,44871806.0381000
smlt=00|ses=0001|src=238-140|rup=002-01,5.7500000,44825289.4493000
smlt=00|ses=0004|src=238-182|rup=001-01,5.2500000,44532498.6760000
smlt=00|ses=0002|src=235-144|rup=002-01,5.7500000,43438933.1831000
smlt=00|ses=0010|src=238-143|rup=001-01,5.2500000,42387474.5187000
smlt=00|ses=0005|src=238-114|rup=003-01,6.2500000,41925845.0988000
smlt=00|ses=0010|src=228-43|rup=002-01,5.7500000,41611152.6575000
smlt=00|ses=0006|src=233-95|rup=001-01,5.2500000,41517268.8924000
smlt=00|ses=0010|src=238-165|rup=001-02,5.2500000,41361958.6683000
smlt=00|ses=0009|src=238-138|rup=002-02,5.7500000,40876174.2491000
smlt=00|ses=0010|src=233-5|rup=001-01,5.2500000,40638909.4400000
smlt=00|ses=0003|src=238-151|rup=001-01,5.2500000,40336030.2675000
smlt=00|ses=0001|src=238-181|rup=001-01,5.2500000,40298078.9086000
smlt=00|ses=0009|src=238-92|rup=001-01,5.2500000,39800120.2063000
smlt=00|ses=0007|src=235-295|rup=005-01,7.2500000,39735868.9529000
smlt=00|ses=0004|src=238-176|rup=002-01,5.7500000,39723719.4833000
smlt=00|ses=0002|src=238-122|rup=001-01,5.2500000,39462192.9819000
smlt=00|ses=0010|src=238-165|rup=003-01,6.2500000,38887829.8616000
smlt=00|ses=0003|src=238-113|rup=001-01,5.2500000,38854718.3999000
smlt=00|ses=0001|src=238-145|rup=001-01,5.2500000,38852652.3735000
smlt=00|ses=0003|src=238-183|rup=002-01,5.7500000,38647984.4011000
smlt=00|ses=0006|src=238-149|rup=001-01,5.2500000,38382328.8568000
smlt=00|ses=0010|src=238-179|rup=002-01,5.7500000,38338393.5754000
smlt=00|ses=0001|src=238-151|rup=002-01,5.7500000,38139527.4165000
smlt=00|ses=0005|src=238-160|rup=002-01,5.7500000,38076733.3313000
smlt=00|ses=0007|src=238-138|rup=002-01,5.7500000,37990484.7360000
smlt=00|ses=0001|src=238-145|rup=001-02,5.2500000,37930928.6287000
smlt=00|ses=0004|src=238-177|rup=002-01,5.7500000,37744668.3766000
smlt=00|ses=0006|src=238-113|rup=001-01,5.2500000,37736699.0116000
smlt=00|ses=0005|src=238-130|rup=001-01,5.2500000,37708124.6335000
smlt=00|ses=0003|src=238-130|rup=001-01,5.2500000,37494808.1927000
smlt=00|ses=0006|src=238-181|rup=001-02,5.2500000,37456230.6105000
smlt=00|ses=0001|src=238-174|rup=004-01,6.7500000,37320959.5916000
smlt=00|ses=0007|src=238-185|rup=002-01,5.7500000,37239281.6900000
smlt=00|ses=0002|src=238-152|rup=001-01,5.2500000,37196790.3798000
smlt=00|ses=0002|src=238-178|rup=003-01,6.2500000,36980032.6440000
smlt=00|ses=0001|src=228-156|rup=001-01,5.2500000,35668993.7124000
smlt=00|ses=0003|src=235-210|rup=001-01,5.2500000,35655068.0854000
smlt=00|ses=0008|src=228-115|rup=001-01,5.2500000,35536313.9094000
smlt=00|ses=0001|src=238-177|rup=001-01,5.2500000,35494849.8141000
smlt=00|ses=0001|src=238-179|rup=001-02,5.2500000,35272926.6396000
smlt=00|ses=0004|src=238-178|rup=001-02,5.2500000,35227004.2397000
smlt=00|ses=0010|src=235-41|rup=003-01,6.2500000,34971442.7036000
smlt=00|ses=0010|src=238-153|rup=001-01,5.2500000,34910473.0210000
smlt=00|ses=0003|src=238-167|rup=002-01,5.7500000,34758879.4965000
smlt=00|ses=0002|src=238-110|rup=003-01,6.2500000,34699938.8719000
smlt=00|ses=0007|src=235-244|rup=001-01,5.2500000,34696597.5515000
smlt=00|ses=0005|src=238-180|rup=002-01,5.7500000,34563979.9450000
smlt=00|ses=0008|src=235-166|rup=002-01,5.7500000,34498663.0418000
smlt=00|ses=0003|src=233-17|rup=003-01,6.2500000,34450340.2564000
smlt=00|ses=0001|src=238-144|rup=001-01,5.2500000,34392452.9305000
smlt=00|ses=0002|src=238-137|rup=001-01,5.2500000,34369364.4842000
smlt=00|ses=0001|src=386-29|rup=002-01,5.7500000,34287094.3182000
smlt=00|ses=0005|src=238-172|rup=002-01,5.7500000,33987346.7123000
smlt=00|ses=0006|src=226-207|rup=001-01,5.2500000,33973051.0170000
smlt=00|ses=0004|src=238-145|rup=002-01,5.7500000,33967606.8759000
smlt=00|ses=0005|src=238-126|rup=003-01,6.2500000,33861392.4055000
smlt=00|ses=0006|src=238-130|rup=003-01,6.2500000,33809185.4215000
smlt=00|ses=0003|src=227-84|rup=001-01,5.2500000,33790310.2145000
smlt=00|ses=0002|src=238-168|rup=003-01,6.2500000,33738192.8756000
smlt=00|ses=0001|src=238-180|rup=001-01,5.2500000,33692328.8629000
smlt=00|ses=0001|src=238-179|rup=001-01,5.2500000,33642025.0103000
smlt=00|ses=0002|src=374-133|rup=001-01,5.2500000,33634996.4595000
smlt=00|ses=0008|src=238-122|rup=002-01,5.7500000,33624023.8906000
smlt=00|ses=0010|src=238-156|rup=002-01,5.7500000,33493089.3607000
smlt=00|ses=0001|src=238-113|rup=003-01,6.2500000,33476685.9913000
smlt=00|ses=0003|src=238-178|rup=001-01,5.2500000,33284542.5676000
smlt=00|ses=0001|src=235-244|rup=003-01,6.2500000,33131261.4832000
smlt=00|ses=0001|src=233-91|rup=001-01,5.2500000,33098738.7217000
smlt=00|ses=0008|src=238-170|rup=003-01,6.2500000,33035118.2993000
smlt=00|ses=0006|src=238-170|rup=001-01,5.2500000,33001957.7834000
smlt=00|ses=0003|src=238-124|rup=002-01,5.7500000,32977911.8127000
smlt=00|ses=0007|src=238-168|rup=001-01,5.2500000,32848195.8933000
smlt=00|ses=0004|src=238-147|rup=001-02,5.2500000,32781336.1982000
smlt=00|ses=0004|src=238-178|rup=001-01,5.2500000,32649818.3550000
smlt=00|ses=0005|src=238-157|rup=004-01,6.7500000,32503168.3230000
smlt=00|ses=0001|src=386-46|rup=002-01,5.7500000,32354735.5495000
smlt=00|ses=0009|src=238-122|rup=001-01,5.2500000,32346468.4240000
smlt=00|ses=0006|src=238-181|rup=001-01,5.2500000,32263401.3490000
smlt=00|ses=0003|src=235-138|rup=002-01,5.7500000,32203296.3041000
smlt=00|ses=0007|src=238-128|rup=001-01,5.2500000,32172160.8788000
smlt=00|ses=0009|src=238-138|rup=002-01,5.7500000,32129634.7972000
smlt=00|ses=0008|src=238-131|rup=001-01,5.2500000,32089258.2505000
smlt=00|ses=0010|src=238-122|rup=001-01,5.2500000,32074952.2449000
smlt=00|ses=0001|src=238-160|rup=001-01,5.2500000,32053162.1503000
smlt=00|ses=0006|src=235-74|rup=001-01,5.2500000,31995863.0303000
smlt=00|ses=0003|src=238-123|rup=003-01,6.2500000,31969467.9393000
smlt=00|ses=0003|src=238-131|rup=001-01,5.2500000,31915894.1002000
smlt=00|ses=0007|src=238-159|rup=002-01,5.7500000,31883588.1812000
smlt=00|ses=0004|src=238-178|rup=004-01,6.7500000,31862590.3216000
smlt=00|ses=0002|src=238-150|rup=002-01,5.7500000,31861587.3604000
smlt=00|ses=0004|src=386-45|rup=002-01,5.7500000,31852346.8064000
smlt=00|ses=0009|src=238-114|rup=002-01,5.7500000,31844903.2517000
smlt=00|ses=0003|src=235-240|rup=003-01,6.2500000,31811704.2128000
smlt=00|ses=0002|src=238-159|rup=001-01,5.2500000,31797815.3584000
smlt=00|ses=0005|src=238-122|rup=002-01,5.7500000,31707372.1788000
smlt=00|ses=0006|src=233-62|rup=001-01,5.2500000,31615082.4680000
smlt=00|ses=0002|src=238-144|rup=002-01,5.7500000,31456271.5264000
smlt=00|ses=0003|src=233-47|rup=001-01,5.2500000,31297598.7547000
smlt=00|ses=0003|src=238-165|rup=001-01,5.2500000,31091966.2776000
smlt=00|ses=0002|src=238-140|rup=001-01,5.2500000,30912197.1285000
smlt=00|ses=0002|src=238-152|rup=003-01,6.2500000,30836984.6365000
smlt=00|ses=0002|src=238-180|rup=002-01,5.7500000,30801894.7241000
smlt=00|ses=0006|src=228-159|rup=003-01,6.2500000,30788409.8641000
smlt=00|ses=0009|src=238-177|rup=003-01,6.2500000,30753366.1999000
smlt=00|ses=0007|src=238-177|rup=001-01,5.2500000,30667421.5644000
smlt=00|ses=0007|src=238-137|rup=001-01,5.2500000,30575797.6961000
smlt=00|ses=0009|src=374-165|rup=001-01,5.2500000,30482783.0196000
smlt=00|ses=0007|src=238-143|rup=001-01,5.2500000,30463242.3528000
smlt=00|ses=0008|src=238-153|rup=002-01,5.7500000,30448126.8145000
smlt=00|ses=0001|src=238-133|rup=001-01,5.2500000,30406474.9647000
smlt=00|ses=0002|src=238-123|rup=001-01,5.2500000,30391448.5817000
smlt=00|ses=0002|src=235-28|rup=001-01,5.2500000,30339859.6264000
smlt=00|ses=0007|src=238-124|rup=001-01,5.2500000,30332423.3249000
smlt=00|ses=0006|src=238-139|rup=002-01,5.7500000,30332374.6954000
smlt=00|ses=0008|src=238-169|rup=001-01,5.2500000,30324904.1575000
smlt=00|ses=0010|src=238-124|rup=002-01,5.7500000,30314515.8004000
smlt=00|ses=0002|src=238-142|rup=003-01,6.2500000,30223918.1847000
smlt=00|ses=0003|src=238-152|rup=003-01,6.2500000,30110611.1167000
smlt=00|ses=0002|src=238-124|rup=001-01,5.2500000,30065280.1533000
smlt=00|ses=0007|src=238-139|rup=002-01,5.7500000,30032742.9639000
smlt=00|ses=0003|src=238-122|rup=001-01,5.2500000,29843944.7216000
smlt=00|ses=0008|src=238-162|rup=001-01,5.2500000,29540156.7229000
smlt=00|ses=0008|src=228-159|rup=002-01,5.7500000,29431126.5236000
smlt=00|ses=0010|src=238-134|rup=001-01,5.2500000,29425748.1695000
smlt=00|ses=0001|src=238-128|rup=001-01,5.2500000,29402110.9740000
smlt=00|ses=0002|src=238-120|rup=001-01,5.2500000,29279448.8065000
smlt=00|ses=0002|src=235-4|rup=005-01,7.2500000,29183977.3733000
smlt=00|ses=0007|src=238-157|rup=001-01,5.2500000,29172825.8906000
smlt=00|ses=0002|src=238-145|rup=001-01,5.2500000,29165313.2720000
smlt=00|ses=0002|src=238-182|rup=001-01,5.2500000,29128143.6446000
smlt=00|ses=0009|src=238-93|rup=004-01,6.7500000,28802912.7552000
smlt=00|ses=0005|src=238-150|rup=001-01,5.2500000,28524096.0069000
smlt=00|ses=0010|src=227-78|rup=001-01,5.2500000,28502037.4014000
smlt=00|ses=0001|src=238-168|rup=001-01,5.2500000,28445223.1199000
smlt=00|ses=0004|src=238-136|rup=001-01,5.2500000,28262678.6751000
smlt=00|ses=0008|src=238-112|rup=001-01,5.2500000,28122703.2437000
smlt=00|ses=0005|src=233-39|rup=001-01,5.2500000,28106446.3702000
smlt=00|ses=0008|src=238-164|rup=001-01,5.2500000,27860494.0459000
smlt=00|ses=0001|src=238-156|rup=002-01,5.7500000,27508646.6672000
smlt=00|ses=0007|src=238-166|rup=001-01,5.2500000,27490992.5165000
smlt=00|ses=0006|src=238-97|rup=001-01,5.2500000,27488745.8028000
smlt=00|ses=0010|src=238-99|rup=001-01,5.2500000,27383009.9485000
smlt=00|ses=0007|src=226-212|rup=001-01,5.2500000,27294065.7715000
smlt=00|ses=0006|src=238-152|rup=001-01,5.2500000,27246382.6475000
smlt=00|ses=0005|src=238-130|rup=002-01,5.7500000,27122885.1810000
smlt=00|ses=0001|src=227-46|rup=001-01,5.2500000,27111097.6893000
smlt=00|ses=0006|src=238-121|rup=001-01,5.2500000,26933925.8706000
smlt=00|ses=0004|src=238-110|rup=002-01,5.7500000,26746091.9243000
smlt=00|ses=0008|src=228-171|rup=001-01,5.2500000,26559155.1403000
smlt=00|ses=0005|src=238-120|rup=001-01,5.2500000,26458198.8525000
smlt=00|ses=0004|src=238-92|rup=001-01,5.2500000,26388920.9048000
smlt=00|ses=0007|src=238-108|rup=001-01,5.2500000,26378532.3456000
smlt=00|ses=0008|src=386-60|rup=002-01,5.7500000,26263102.6682000
smlt=00|ses=0009|src=238-123|rup=001-01,5.2500000,26228700.6526000
smlt=00|ses=0009|src=226-116|rup=001-01,5.2500000,25825526.6949000
smlt=00|ses=0002|src=238-156|rup=001-01,5.2500000,25782293.1720000
smlt=00|ses=0006|src=226-210|rup=001-01,5.2500000,25630881.2743000
smlt=00|ses=0006|src=238-158|rup=002-01,5.7500000,25480648.6326000
smlt=00|ses=0002|src=238-159|rup=004-01,6.7500000,25163220.4972000
smlt=00|ses=0006|src=235-162|rup=002-01,5.7500000,25137564.9238000
smlt=00|ses=0008|src=238-97|rup=001-01,5.2500000,25123373.3987000
smlt=00|ses=0010|src=235-210|rup=001-01,5.2500000,24583592.6342000
smlt=00|ses=0004|src=238-120|rup=003-01,6.2500000,24568018.0156000
smlt=00|ses=0007|src=238-132|rup=001-01,5.2500000,24411433.8713000
smlt=00|ses=0005|src=238-82|rup=001-01,5.2500000,24391309.0649000
smlt=00|ses=0010|src=238-105|rup=002-01,5.7500000,23860667.4687000
smlt=00|ses=0004|src=238-147|rup=001-01,5.2500000,23799478.8223000
smlt=00|ses=0007|src=238-169|rup=001-01,5.2500000,23624693.5434000
smlt=00|ses=0001|src=238-132|rup=001-01,5.2500000,23415328.0295000
smlt=00|ses=0003|src=238-159|rup=001-01,5.2500000,23334061.9529000
smlt=00|ses=0003|src=238-172|rup=001-01,5.2500000,23172448.1956000
smlt=00|ses=0002|src=238-174|rup=001-01,5.2500000,23160366.2142000
smlt=00|ses=0010|src=238-96|rup=002-01,5.7500000,23075826.5416000
smlt=00|ses=0009|src=238-108|rup=002-01,5.7500000,23043440.0186000
smlt=00|ses=0010|src=238-165|rup=001-01,5.2500000,22904387.5434000
smlt=00|ses=0005|src=228-69|rup=001-01,5.2500000,22719916.0524000
smlt=00|ses=0002|src=238-105|rup=001-01,5.2500000,22631638.2878000
smlt=00|ses=0001|src=238-103|rup=002-01,5.7500000,22453625.1866000
smlt=00|ses=0005|src=228-156|rup=001-01,5.2500000,22403447.3244000
smlt=00|ses=0005|src=374-106|rup=003-01,6.2500000,22318420.1854000
smlt=00|ses=0005|src=238-152|rup=001-01,5.2500000,22261968.9991000
smlt=00|ses=0009|src=238-117|rup=001-01,5.2500000,22233458.9456000
smlt=00|ses=0009|src=238-164|rup=001-01,5.2500000,22151164.9760000
smlt=00|ses=0002|src=238-96|rup=002-01,5.7500000,21996713.3006000
smlt=00|ses=0004|src=238-98|rup=002-01,5.7500000,21665511.1036000
smlt=00|ses=0004|src=238-97|rup=001-01,5.2500000,21369549.6014000
smlt=00|ses=0003|src=235-135|rup=001-01,5.2500000,21354308.0919000
smlt=00|ses=0001|src=235-0|rup=001-01,5.2500000,21109748.0536000
smlt=00|ses=0003|src=233-28|rup=001-01,5.2500000,20796095.8404000
smlt=00|ses=0009|src=374-176|rup=001-01,5.2500000,20642043.8763000
smlt=00|ses=0008|src=238-104|rup=002-01,5.7500000,20599525.0767000
smlt=00|ses=0005|src=238-109|rup=001-01,5.2500000,20540283.1438000
smlt=00|ses=0007|src=238-104|rup=002-01,5.7500000,20507404.1853000
smlt=00|ses=0006|src=238-95|rup=003-01,6.2500000,20420170.1156000
smlt=00|ses=0003|src=238-117|rup=002-01,5.7500000,19915369.9067000
smlt=00|ses=0006|src=235-11|rup=002-01,5.7500000,19876071.9653000
smlt=00|ses=0004|src=228-157|rup=001-01,5.2500000,19765938.0361000
smlt=00|ses=0007|src=238-165|rup=001-01,5.2500000,19763168.7036000
smlt=00|ses=0001|src=238-104|rup=002-01,5.7500000,19689648.1022000
smlt=00|ses=0008|src=238-150|rup=002-01,5.7500000,19192944.7835000
smlt=00|ses=0003|src=227-52|rup=002-01,5.7500000,18965113.0244000
smlt=00|ses=0006|src=280-52|rup=001-01,5.2500000,18886604.7899000
smlt=00|ses=0006|src=280-4|rup=002-01,5.7500000,18754108.7264000
smlt=00|ses=0001|src=238-97|rup=001-01,5.2500000,18633120.5565000
smlt=00|ses=0005|src=228-136|rup=001-01,5.2500000,18626147.1072000
smlt=00|ses=0003|src=235-111|rup=001-01,5.2500000,18305231.3266000
smlt=00|ses=0006|src=238-118|rup=001-01,5.2500000,18296337.0081000
smlt=00|ses=0006|src=238-116|rup=003-01,6.2500000,18283064.9280000
smlt=00|ses=0003|src=239-105|rup=002-01,5.7500000,18003537.4044000
smlt=00|ses=0003|src=374-239|rup=001-01,5.2500000,17963362.0043000
smlt=00|ses=0008|src=238-93|rup=002-01,5.7500000,17747565.8345000
smlt=00|ses=0007|src=238-80|rup=001-01,5.2500000,17728791.2130000
smlt=00|ses=0010|src=235-156|rup=002-01,5.7500000,17566133.1596000
smlt=00|ses=0006|src=238-79|rup=002-01,5.7500000,17518949.8657000
smlt=00|ses=0004|src=238-104|rup=002-02,5.7500000,17460136.6213000
smlt=00|ses=0004|src=238-92|rup=002-01,5.7500000,17451813.4110000
smlt=00|ses=0004|src=238-102|rup=001-01,5.2500000,17330664.8902000
smlt=00|ses=0004|src=238-104|rup=002-01,5.7500000,17170041.4779000
smlt=00|ses=0006|src=238-93|rup=002-01,5.7500000,17156739.8848000
smlt=00|ses=0002|src=238-99|rup=001-01,5.2500000,17148926.1082000
smlt=00|ses=0004|src=238-84|rup=001-01,5.2500000,17101084.7497000
smlt=00|ses=0007|src=238-119|rup=002-01,5.7500000,17090205.1197000
smlt=00|ses=0007|src=238-52|rup=001-01,5.2500000,16490972.6451000
smlt=00|ses=0005|src=228-163|rup=001-01,5.2500000,16446237.6785000
smlt=00|ses=0009|src=238-82|rup=001-01,5.2500000,16152929.0633000
smlt=00|ses=0002|src=238-91|rup=001-01,5.2500000,15717214.9857000
smlt=00|ses=0001|src=238-91|rup=001-01,5.2500000,15673520.2555000
smlt=00|ses=0002|src=238-93|rup=002-01,5.7500000,15542550.0085000
smlt=00|ses=0004|src=239-112|rup=001-01,5.2500000,15516206.8080000
smlt=00|ses=0009|src=238-92|rup=003-01,6.2500000,15091960.2011000
smlt=00|ses=0007|src=280-31|rup=001-01,5.2500000,14928920.7487000
smlt=00|ses=0004|src=239-105|rup=001-01,5.2500000,14901550.0600000
smlt=00|ses=0008|src=228-119|rup=001-01,5.2500000,14863012.3090000
smlt=00|ses=0009|src=238-68|rup=002-01,5.7500000,14764822.3805000
smlt=00|ses=0002|src=374-43|rup=002-01,5.7500000,14742673.8580000
smlt=00|ses=0009|src=238-92|rup=001-02,5.2500000,14505332.4927000
smlt=00|ses=0009|src=228-124|rup=001-01,5.2500000,14394197.6728000
smlt=00|ses=0008|src=238-87|rup=001-01,5.2500000,14367009.3768000
smlt=00|ses=0007|src=280-17|rup=001-01,5.2500000,14354901.3872000
smlt=00|ses=0005|src=228-147|rup=001-01,5.2500000,13859848.4738000
smlt=00|ses=0005|src=238-75|rup=002-01,5.7500000,13801935.7572000
smlt=00|ses=0007|src=228-50|rup=002-01,5.7500000,13718635.8049000
smlt=00|ses=0009|src=280-31|rup=003-01,6.2500000,13558194.5173000
smlt=00|ses=0003|src=238-68|rup=002-01,5.7500000,13482535.6536000
smlt=00|ses=0007|src=238-82|rup=001-01,5.2500000,13375260.6284000
smlt=00|ses=0005|src=238-79|rup=001-01,5.2500000,13372026.3667000
smlt=00|ses=0002|src=228-132|rup=002-01,5.7500000,13321179.3239000
smlt=00|ses=0003|src=228-11|rup=002-01,5.7500000,12951196.6125000
smlt=00|ses=0010|src=280-34|rup=001-01,5.2500000,12504840.9973000
smlt=00|ses=0005|src=280-37|rup=001-01,5.2500000,12463394.2548000
smlt=00|ses=0009|src=280-23|rup=001-01,5.2500000,12276917.5662000
smlt=00|ses=0009|src=239-103|rup=001-01,5.2500000,12255127.9078000
smlt=00|ses=0007|src=238-65|rup=001-01,5.2500000,12223330.8580000
smlt=00|ses=0006|src=238-53|rup=001-01,5.2500000,12189898.8686000
smlt=00|ses=0006|src=239-106|rup=002-01,5.7500000,12045156.9103000
smlt=00|ses=0004|src=238-87|rup=002-01,5.7500000,12000263.2284000
smlt=00|ses=0006|src=238-80|rup=001-01,5.2500000,11727099.5053000
smlt=00|ses=0001|src=238-79|rup=001-01,5.2500000,11721826.2775000
smlt=00|ses=0007|src=238-57|rup=004-01,6.7500000,11478726.8123000
smlt=00|ses=0010|src=280-27|rup=001-01,5.2500000,11460785.1526000
smlt=00|ses=0006|src=280-22|rup=002-01,5.7500000,11321184.3632000
smlt=00|ses=0002|src=280-22|rup=002-01,5.7500000,11311001.9593000
smlt=00|ses=0008|src=238-91|rup=004-01,6.7500000,11302128.7013000
smlt=00|ses=0008|src=280-14|rup=001-01,5.2500000,11257336.8800000
smlt=00|ses=0005|src=238-79|rup=001-02,5.2500000,11240915.4798000
smlt=00|ses=0009|src=239-87|rup=002-01,5.7500000,11199532.5989000
smlt=00|ses=0006|src=374-17|rup=002-01,5.7500000,11127872.0151000
smlt=00|ses=0008|src=227-27|rup=001-01,5.2500000,11075310.9920000
smlt=00|ses=0008|src=238-85|rup=001-03,5.2500000,10891704.8889000
smlt=00|ses=0002|src=374-144|rup=001-01,5.2500000,10864047.2482000
smlt=00|ses=0006|src=236-508|rup=001-01,5.2500000,10837122.0778000
smlt=00|ses=0005|src=238-63|rup=002-01,5.7500000,10642357.3419000
smlt=00|ses=0001|src=240-94|rup=001-01,5.2500000,10592885.8347000
smlt=00|ses=0004|src=238-90|rup=001-01,5.2500000,10579771.5808000
smlt=00|ses=0008|src=238-67|rup=002-01,5.7500000,10543120.1947000
smlt=00|ses=0008|src=280-43|rup=001-01,5.2500000,10541970.2879000
smlt=00|ses=0002|src=374-50|rup=002-01,5.7500000,10527623.2829000
smlt=00|ses=0004|src=239-104|rup=002-01,5.7500000,10444874.8302000
smlt=00|ses=0008|src=238-65|rup=002-01,5.7500000,10435343.4045000
smlt=00|ses=0004|src=239-114|rup=001-01,5.2500000,10343815.3325000
smlt=00|ses=0002|src=239-100|rup=001-01,5.2500000,10232070.3742000
smlt=00|ses=0004|src=235-3|rup=001-01,5.2500000,10017448.3934000
smlt=00|ses=0008|src=226-236|rup=001-01,5.2500000,10016962.0632000
smlt=00|ses=0009|src=238-75|rup=002-01,5.7500000,10016907.7931000
smlt=00|ses=0004|src=238-85|rup=001-01,5.2500000,9995845.3612000
smlt=00|ses=0007|src=236-425|rup=002-01,5.7500000,9893955.1547500
smlt=00|ses=0007|src=238-64|rup=001-01,5.2500000,9887913.2765000
smlt=00|ses=0001|src=238-74|rup=002-01,5.7500000,9859587.7489400
smlt=00|ses=0003|src=386-77|rup=002-01,5.7500000,9829647.4453600
smlt=00|ses=0004|src=280-44|rup=001-01,5.2500000,9689762.9970900
smlt=00|ses=0003|src=238-85|rup=001-01,5.2500000,9531125.0779900
smlt=00|ses=0004|src=374-145|rup=001-01,5.2500000,9493555.5635500
smlt=00|ses=0009|src=238-74|rup=002-01,5.7500000,9399366.4413800
smlt=00|ses=0008|src=238-87|rup=001-02,5.2500000,9224094.2667500
smlt=00|ses=0008|src=238-65|rup=001-01,5.2500000,9148150.8990700
smlt=00|ses=0002|src=238-71|rup=004-01,6.7500000,9125563.0546100
smlt=00|ses=0006|src=238-66|rup=001-01,5.2500000,8906217.5538400
smlt=00|ses=0008|src=238-85|rup=001-02,5.2500000,8871903.0429600
smlt=00|ses=0001|src=238-76|rup=002-01,5.7500000,8787874.9735900
smlt=00|ses=0005|src=227-14|rup=001-01,5.2500000,8640439.2614700
smlt=00|ses=0003|src=238-67|rup=003-01,6.2500000,8572018.1793400
smlt=00|ses=0005|src=238-85|rup=001-01,5.2500000,8491997.8957900
smlt=00|ses=0004|src=239-85|rup=002-01,5.7500000,8372971.2803900
smlt=00|ses=0005|src=272-177|rup=001-01,5.2500000,8301020.0939600
smlt=00|ses=0004|src=236-529|rup=001-01,5.2500000,8168121.2826300
smlt=00|ses=0001|src=238-52|rup=001-01,5.2500000,8130569.5343500
smlt=00|ses=0009|src=238-85|rup=001-01,5.2500000,8103940.2576000
smlt=00|ses=0010|src=238-76|rup=001-01,5.2500000,7866253.3702200
smlt=00|ses=0009|src=238-59|rup=002-01,5.7500000,7855046.0386600
smlt=00|ses=0008|src=238-66|rup=001-01,5.2500000,7724923.7884300
smlt=00|ses=0003|src=235-48|rup=004-01,6.7500000,7666069.2560100
smlt=00|ses=0004|src=272-147|rup=002-01,5.7500000,7638782.7570500
smlt=00|ses=0002|src=240-108|rup=001-01,5.2500000,7602713.2992200
smlt=00|ses=0007|src=238-62|rup=001-01,5.2500000,7471905.3077500
smlt=00|ses=0001|src=238-57|rup=004-01,6.7500000,7430160.5640100
smlt=00|ses=0001|src=236-517|rup=002-01,5.7500000,7213813.1023800
smlt=00|ses=0008|src=238-62|rup=003-01,6.2500000,7199512.3808500
smlt=00|ses=0009|src=386-89|rup=001-01,5.2500000,7180610.8222700
smlt=00|ses=0001|src=386-79|rup=002-01,5.7500000,7113015.4799700
smlt=00|ses=0007|src=240-115|rup=001-01,5.2500000,7075224.8838600
